NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,95.88232421875,30-1 
31,1 ,750.0,0.0,572.0299682617188,800.0,-500.0,376.3887634277344,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,15.240309715270996,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,97.47633361816406,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,161.6758270263672,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,5.384983539581299,35-1 
35,2 ,400.0,0.0,1000.0,300.0,0.0,8.284590721130371,35-2 
36,1 ,670.0,0.0,560.0,800.0,-500.0,154.38790893554688,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-26.424169540405273,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,9.106011390686035,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-28.519168853759766,39-1 
