from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,56.1,1000.0,5.6,1.0,5608.7
1,,1.0000,39,,1.0000*,130.0,1000.0,13.0,1.0,13003.5
2,,1.0000,3,,1.0000*,362.5,1000.0,36.3,1.0,36251.6
2,,1.0000,25,,1.0000*,167.1,1000.0,16.7,1.0,16712.7
3,,1.0000,4,,1.0000*,269.8,1000.0,27.0,1.0,26978.0
3,,1.0000*,18,,1.0000,296.5,1000.0,29.6,1.0,29645.4
4,,1.0000,5,,1.0000*,482.1,1000.0,48.2,1.0,48208.8
4,,1.0000,14,,1.0000*,304.6,1000.0,30.5,1.0,30457.1
5,,1.0000,6,,1.0000*,805.8,1000.0,80.6,1.0,80578.6
5,,1.0000,8,,1.0000*,348.2,1000.0,34.8,1.0,34825.0
6,,1.0000*,7,,1.0000,511.8,1000.0,51.2,1.0,51180.6
6,,1.0000*,11,,1.0000,767.1,1000.0,76.7,1.0,76709.8
7,,1.0000,8,,1.0000*,264.6,1000.0,26.5,1.0,26462.9
8,,1.0000*,9,,1.0000,87.6,1000.0,8.8,1.0,8760.4
9,,1.0000,39,,1.0000*,140.4,1000.0,14.0,1.0,14037.6
10,,1.0000,11,,1.0000*,758.6,1000.0,75.9,1.0,75858.7
10,,1.0000*,13,,1.0000,909.6,1000.0,91.0,1.0,90960.0
13,,1.0000*,14,,1.0000,910.5,1000.0,91.1,1.0,91054.5
14,,1.0000*,15,,1.0000,610.0,1000.0,61.0,1.0,60997.7
15,,1.0000*,16,,1.0000,345.5,1000.0,34.6,1.0,34553.9
16,,1.0000*,17,,1.0000,220.0,1000.0,22.0,1.0,22000.5
16,,1.0000,19,,1.0000*,456.7,500.0,91.3,1.0,45669.8
16,,1.0000*,21,,1.0000,314.7,500.0,62.9,1.0,31472.2
16,,1.0000*,24,,1.0000,335.3,500.0,67.1,1.0,33525.8
17,,1.0000,18,,1.0000*,138.6,500.0,27.7,1.0,13859.5
17,,1.0000*,27,,1.0000,83.5,500.0,16.7,1.0,8345.4
21,,1.0000*,22,,1.0000,133.6,500.0,26.7,1.0,13364.8
22,,1.0000,23,,1.0000*,319.3,500.0,63.9,1.0,31926.6
23,,1.0000,24,,1.0000*,34.9,500.0,7.0,1.0,3486.3
25,,1.0000*,26,,1.0000,175.0,500.0,35.0,1.0,17498.3
26,,1.0000*,27,,1.0000,368.0,500.0,73.6,1.0,36796.3
26,,1.0000,28,,1.0000*,152.7,500.0,30.5,1.0,15270.8
26,,1.0000,29,,1.0000*,204.0,500.0,40.8,1.0,20399.8
28,,1.0000,29,,1.0000*,351.5,500.0,70.3,1.0,35147.1
