NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,97.12569427490234,30-1 
31,1 ,750.0,0.0,574.8536376953125,800.0,-500.0,473.8046569824219,31-1 
31,2 ,400.0,0.0,1006.2483520507812,300.0,0.0,300.0,31-2 
32,1 ,750.0,0.0,650.0,800.0,-500.0,69.36138153076172,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,90.16828155517578,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,158.28952026367188,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,168.62887573242188,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,83.67744445800781,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-6.767228126525879,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,16.90849494934082,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-6.670788764953613,39-1 
