NUMBER,PU,Angle
1,1.049930214881897,-0.16584615409374237
2,1.0548359155654907,-0.12453258037567139
3,1.0456897020339966,-0.17411206662654877
4,1.049296259880066,-0.18553943932056427
5,1.0666629076004028,-0.16473886370658875
6,1.0678569078445435,-0.1531272977590561
7,1.0548418760299683,-0.1877073496580124
8,1.0523653030395508,-0.19572201371192932
9,1.0514416694641113,-0.19332396984100342
10,1.0540943145751953,-0.11492374539375305
11,1.0574629306793213,-0.12817583978176117
12,1.0415452718734741,-0.12843629717826843
13,1.050294280052185,-0.1269930899143219
14,1.044286847114563,-0.1553635448217392
15,1.018546223640442,-0.16511373221874237
16,1.0220121145248413,-0.14147904515266418
17,1.031721591949463,-0.15762683749198914
18,1.0357633829116821,-0.171392023563385
19,1.0202566385269165,0.12798696756362915
20,0.9491891860961914,0.2506062090396881
21,1.0265356302261353,-0.18215148150920868
22,1.0463578701019287,-0.18826450407505035
23,1.042248010635376,-0.1604449599981308
24,1.0296598672866821,-0.15928417444229126
25,1.0609605312347412,-0.09993892163038254
26,1.0525422096252441,-0.12334638088941574
27,1.037099003791809,-0.15920811891555786
28,1.0503638982772827,-0.06207717955112457
29,1.0501081943511963,-0.013932015746831894
30,1.0474998950958252,-0.08254401385784149
31,0.9819999933242798,-0.02769487537443638
32,0.9830999970436096,0.019712770357728004
33,0.997200071811676,0.2202625572681427
34,1.0,0.5386261343955994
35,1.049299955368042,-0.23500637710094452
36,1.0635000467300415,-0.023095572367310524
37,1.0277999639511108,0.018176071345806122
38,1.0264999866485596,0.10933566838502884
39,1.0299999713897705,-0.1908467561006546
