NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,139.51174926757812,30-1 
31,1 ,750.0,0.0,590.5836181640625,800.0,-500.0,429.11785888671875,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,52.51030731201172,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,91.16123962402344,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,158.7496337890625,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,169.73362731933594,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,84.30517578125,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,30.488452911376953,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,30.795637130737305,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-10.070416450500488,39-1 
39,2 ,400.0,0.0,1000.0,300.0,0.0,0.0,39-2 
