from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,232.8,1000.0,23.3,1.0 23281.9
1,,1.0000,39,,1.0000*,226.6,1000.0,22.7,1.0 22657.4
2,,1.0000*,3,,1.0000,1009.7,1000.0,101.0,1.0100970.8
2,,1.0000*,25,,1.0000,72.0,1000.0,7.2,1.0  7200.5
3,,1.0000*,4,,1.0000,279.1,1000.0,27.9,1.0 27908.7
3,,1.0000*,18,,1.0000,416.6,1000.0,41.7,1.0 41657.8
4,,1.0000*,5,,1.0000,244.7,1000.0,24.5,1.0 24468.5
4,,1.0000,14,,1.0000*,62.0,1000.0,6.2,1.0  6200.0
5,,1.0000,6,,1.0000*,447.6,1000.0,44.8,1.0 44763.0
5,,1.0000,8,,1.0000*,288.5,1000.0,28.9,1.0 28853.1
6,,1.0000*,7,,1.0000,396.9,1000.0,39.7,1.0 39687.6
6,,1.0000,11,,1.0000*,288.8,1000.0,28.9,1.0 28883.7
7,,1.0000,8,,1.0000*,150.0,1000.0,15.0,1.0 15001.1
8,,1.0000,9,,1.0000*,118.6,1000.0,11.9,1.0 11863.5
9,,1.0000,39,,1.0000*,190.0,1000.0,19.0,1.0 18996.5
10,,1.0000*,11,,1.0000,276.1,1000.0,27.6,1.0 27608.6
10,,1.0000*,13,,1.0000,399.0,1000.0,39.9,1.0 39897.4
13,,1.0000*,14,,1.0000,397.5,1000.0,39.8,1.0 39751.4
14,,1.0000,15,,1.0000*,337.6,1000.0,33.8,1.0 33755.1
15,,1.0000*,16,,1.0000,97.4,1000.0,9.7,1.0  9743.7
16,,1.0000,17,,1.0000*,498.8,1000.0,49.9,1.0 49880.4
16,,1.0000,19,,1.0000*,457.3,500.0,91.5,1.0 45731.9
16,,1.0000*,21,,1.0000,315.1,500.0,63.0,1.0 31506.4
16,,1.0000*,24,,1.0000,336.3,500.0,67.3,1.0 33628.9
17,,1.0000,18,,1.0000*,263.7,500.0,52.7,1.0 26365.1
17,,1.0000,27,,1.0000*,243.4,500.0,48.7,1.0 24344.7
21,,1.0000*,22,,1.0000,137.5,500.0,27.5,1.0 13752.9
22,,1.0000,23,,1.0000*,319.3,500.0,63.9,1.0 31935.0
23,,1.0000,24,,1.0000*,37.5,500.0,7.5,1.0  3750.1
25,,1.0000*,26,,1.0000,336.8,500.0,67.4,1.0 33676.3
26,,1.0000*,27,,1.0000,521.6,500.0,104.3,1.0 52164.3
26,,1.0000,28,,1.0000*,146.6,500.0,29.3,1.0 14657.3
26,,1.0000,29,,1.0000*,197.9,500.0,39.6,1.0 19788.8
28,,1.0000,29,,1.0000*,349.9,500.0,70.0,1.0 34990.6
