from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000,2,,1.0000*,211.4,1000.0,21.1,1.0,21136.6
1,,1.0000,39,,1.0000*,196.0,1000.0,19.6,1.0,19595.8
2,,1.0000,3,,1.0000*,863.6,1000.0,86.4,1.0,86360.5
2,,1.0000,25,,1.0000*,947.5,1000.0,94.8,1.0,94754.0
3,,1.0000*,4,,1.0000,232.2,1000.0,23.2,1.0,23222.5
3,,1.0000*,18,,1.0000,326.3,1000.0,32.6,1.0,32628.1
4,,1.0000*,5,,1.0000,270.4,1000.0,27.0,1.0,27036.1
4,,1.0000,14,,1.0000*,83.5,1000.0,8.3,1.0,8349.0
5,,1.0000,6,,1.0000*,491.7,1000.0,49.2,1.0,49167.2
5,,1.0000,8,,1.0000*,297.7,1000.0,29.8,1.0,29769.4
6,,1.0000*,7,,1.0000,413.1,1000.0,41.3,1.0,41306.5
6,,1.0000,11,,1.0000*,279.5,1000.0,27.9,1.0,27948.3
7,,1.0000,8,,1.0000*,165.7,1000.0,16.6,1.0,16573.8
8,,1.0000,9,,1.0000*,89.7,1000.0,9.0,1.0,8975.0
9,,1.0000,39,,1.0000*,171.7,1000.0,17.2,1.0,17167.0
10,,1.0000*,11,,1.0000,267.3,1000.0,26.7,1.0,26725.9
10,,1.0000*,13,,1.0000,407.7,1000.0,40.8,1.0,40767.2
13,,1.0000*,14,,1.0000,406.8,1000.0,40.7,1.0,40676.7
14,,1.0000,15,,1.0000*,325.0,1000.0,32.5,1.0,32498.0
15,,1.0000*,16,,1.0000,95.3,1000.0,9.5,1.0,9532.8
16,,1.0000,17,,1.0000*,514.0,1000.0,51.4,1.0,51404.8
16,,1.0000,19,,1.0000*,458.0,500.0,91.6,1.0,45803.0
16,,1.0000*,21,,1.0000,315.5,500.0,63.1,1.0,31546.2
16,,1.0000*,24,,1.0000,337.4,500.0,67.5,1.0,33735.6
17,,1.0000,18,,1.0000*,176.2,500.0,35.2,1.0,17620.6
17,,1.0000,27,,1.0000*,347.0,500.0,69.4,1.0,34704.4
21,,1.0000*,22,,1.0000,141.5,500.0,28.3,1.0,14149.3
22,,1.0000,23,,1.0000*,319.4,500.0,63.9,1.0,31943.5
23,,1.0000,24,,1.0000*,40.2,500.0,8.0,1.0,4018.8
25,,1.0000*,26,,1.0000,441.4,500.0,88.3,1.0,44137.3
26,,1.0000*,27,,1.0000,628.0,500.0,125.6,1.0,62795.7
26,,1.0000*,28,,1.0000,146.6,500.0,29.3,1.0,14662.1
26,,1.0000,29,,1.0000*,197.3,500.0,39.5,1.0,19728.7
28,,1.0000,29,,1.0000*,349.8,500.0,70.0,1.0,34980.0
