from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,124.2,1000.0,12.4,1.0,12425.0
1,,1.0000,39,,1.0000*,167.0,1000.0,16.7,1.0,16697.0
2,,1.0000*,3,,1.0000,365.0,1000.0,36.5,1.0,36499.7
2,,1.0000,25,,1.0000*,265.1,1000.0,26.5,1.0,26507.4
3,,1.0000*,4,,1.0000,81.4,1000.0,8.1,1.0,8142.7
3,,1.0000,18,,1.0000*,74.9,1000.0,7.5,1.0,7495.0
4,,1.0000*,5,,1.0000,206.7,1000.0,20.7,1.0,20673.2
4,,1.0000,14,,1.0000*,266.4,1000.0,26.6,1.0,26644.5
5,,1.0000,6,,1.0000*,483.7,1000.0,48.4,1.0,48374.1
5,,1.0000,8,,1.0000*,339.7,1000.0,34.0,1.0,33967.3
6,,1.0000*,7,,1.0000,444.8,1000.0,44.5,1.0,44476.5
6,,1.0000,11,,1.0000*,385.7,1000.0,38.6,1.0,38568.2
7,,1.0000,8,,1.0000*,197.1,1000.0,19.7,1.0,19705.3
8,,1.0000,9,,1.0000*,33.0,1000.0,3.3,1.0,3298.7
9,,1.0000,39,,1.0000*,159.1,1000.0,15.9,1.0,15914.6
10,,1.0000*,11,,1.0000,368.6,1000.0,36.9,1.0,36861.4
10,,1.0000,13,,1.0000*,303.3,1000.0,30.3,1.0,30330.6
13,,1.0000*,14,,1.0000,293.2,1000.0,29.3,1.0,29319.1
14,,1.0000,15,,1.0000*,115.5,1000.0,11.5,1.0,11546.3
15,,1.0000*,16,,1.0000,292.3,1000.0,29.2,1.0,29225.7
16,,1.0000*,17,,1.0000,223.7,1000.0,22.4,1.0,22365.1
16,,1.0000,19,,1.0000*,456.5,500.0,91.3,1.0,45649.1
16,,1.0000,21,,1.0000*,353.6,500.0,70.7,1.0,35362.1
16,,1.0000*,24,,1.0000,67.0,500.0,13.4,1.0,6699.5
17,,1.0000*,18,,1.0000,197.8,500.0,39.6,1.0,19784.9
17,,1.0000*,27,,1.0000,34.8,500.0,7.0,1.0,3475.4
21,,1.0000,22,,1.0000*,605.7,500.0,121.1,1.0,60572.2
22,,1.0000*,23,,1.0000,69.6,500.0,13.9,1.0,6956.4
23,,1.0000*,24,,1.0000,358.2,500.0,71.6,1.0,35824.0
25,,1.0000,26,,1.0000*,87.1,500.0,17.4,1.0,8714.1
26,,1.0000,27,,1.0000*,278.9,500.0,55.8,1.0,27888.2
26,,1.0000,28,,1.0000*,154.7,500.0,30.9,1.0,15474.8
26,,1.0000,29,,1.0000*,205.9,500.0,41.2,1.0,20593.4
28,,1.0000,29,,1.0000*,352.1,500.0,70.4,1.0,35209.0
