from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000,2,,1.0000*,171.6,1000.0,17.2,1.0,17164.7
1,,1.0000,39,,1.0000*,163.8,1000.0,16.4,1.0,16381.0
2,,1.0000*,3,,1.0000,614.3,1000.0,61.4,1.0,61428.9
2,,1.0000,25,,1.0000*,627.4,1000.0,62.7,1.0,62740.0
3,,1.0000*,4,,1.0000,180.7,1000.0,18.1,1.0,18070.1
3,,1.0000,18,,1.0000*,172.7,1000.0,17.3,1.0,17269.3
4,,1.0000*,5,,1.0000,287.7,1000.0,28.8,1.0,28768.2
4,,1.0000,14,,1.0000*,127.0,1000.0,12.7,1.0,12697.7
5,,1.0000,6,,1.0000*,526.2,1000.0,52.6,1.0,52624.4
5,,1.0000,8,,1.0000*,312.5,1000.0,31.3,1.0,31252.5
6,,1.0000*,7,,1.0000,432.7,1000.0,43.3,1.0,43274.8
6,,1.0000,11,,1.0000*,289.7,1000.0,29.0,1.0,28968.3
7,,1.0000,8,,1.0000*,185.1,1000.0,18.5,1.0,18511.7
8,,1.0000*,9,,1.0000,55.2,1000.0,5.5,1.0,5517.4
9,,1.0000,39,,1.0000*,149.0,1000.0,14.9,1.0,14895.5
10,,1.0000*,11,,1.0000,276.5,1000.0,27.7,1.0,27651.5
10,,1.0000*,13,,1.0000,401.8,1000.0,40.2,1.0,40181.9
13,,1.0000*,14,,1.0000,398.3,1000.0,39.8,1.0,39831.1
14,,1.0000,15,,1.0000*,284.9,1000.0,28.5,1.0,28485.6
15,,1.0000*,16,,1.0000,76.8,1000.0,7.7,1.0,7676.8
16,,1.0000*,17,,1.0000,614.3,1000.0,61.4,1.0,61433.6
16,,1.0000,19,,1.0000*,468.5,500.0,93.7,1.0,46846.1
16,,1.0000*,21,,1.0000,321.5,500.0,64.3,1.0,32151.7
16,,1.0000*,24,,1.0000,348.0,500.0,69.6,1.0,34804.6
17,,1.0000*,18,,1.0000,85.9,500.0,17.2,1.0,8594.2
17,,1.0000*,27,,1.0000,662.9,500.0,132.6,1.0,66289.4
21,,1.0000*,22,,1.0000,178.8,500.0,35.8,1.0,17884.6
22,,1.0000,23,,1.0000*,320.2,500.0,64.0,1.0,32025.0
23,,1.0000,24,,1.0000*,65.1,500.0,13.0,1.0,6514.2
25,,1.0000,26,,1.0000*,386.0,500.0,77.2,1.0,38602.0
26,,1.0000,27,,1.0000*,886.2,500.0,177.2,1.0,88615.2
26,,1.0000*,28,,1.0000,629.0,500.0,125.8,1.0,62900.7
26,,1.0000,29,,1.0000*,679.3,500.0,135.9,1.0,67933.1
28,,1.0000,29,,1.0000*,842.5,500.0,168.5,1.0,84248.4
