from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,404.7,1000.0,40.5,1.0,40472.0
1,,1.0000,39,,1.0000*,416.6,1000.0,41.7,1.0,41660.4
2,,1.0000*,3,,1.0000,691.5,1000.0,69.2,1.0,69154.1
2,,1.0000,25,,1.0000*,70.1,1000.0,7.0,1.0,7011.0
3,,1.0000*,4,,1.0000,22.0,1000.0,2.2,1.0,2204.8
3,,1.0000*,18,,1.0000,370.5,1000.0,37.0,1.0,37045.9
4,,1.0000,5,,1.0000*,448.1,1000.0,44.8,1.0,44807.4
4,,1.0000,14,,1.0000*,75.9,1000.0,7.6,1.0,7587.0
5,,1.0000,6,,1.0000*,491.5,1000.0,49.2,1.0,49152.0
5,,1.0000,8,,1.0000*,190.5,1000.0,19.0,1.0,19047.8
6,,1.0000,7,,1.0000*,278.3,1000.0,27.8,1.0,27827.5
6,,1.0000,11,,1.0000*,170.5,1000.0,17.0,1.0,17045.3
7,,1.0000,8,,1.0000*,108.4,1000.0,10.8,1.0,10844.8
8,,1.0000*,9,,1.0000,507.0,1000.0,50.7,1.0,50701.5
9,,1.0000,39,,1.0000*,517.3,1000.0,51.7,1.0,51734.3
10,,1.0000*,11,,1.0000,160.6,1000.0,16.1,1.0,16063.3
10,,1.0000*,13,,1.0000,510.6,1000.0,51.1,1.0,51063.7
13,,1.0000*,14,,1.0000,521.9,1000.0,52.2,1.0,52189.3
14,,1.0000*,15,,1.0000,450.2,1000.0,45.0,1.0,45015.8
15,,1.0000*,16,,1.0000,181.7,1000.0,18.2,1.0,18170.1
16,,1.0000,17,,1.0000*,377.5,1000.0,37.7,1.0,37745.3
16,,1.0000,19,,1.0000*,455.7,500.0,91.1,1.0,45574.5
16,,1.0000*,21,,1.0000,314.2,500.0,62.8,1.0,31421.5
16,,1.0000*,24,,1.0000,333.4,500.0,66.7,1.0,33337.3
17,,1.0000,18,,1.0000*,213.3,500.0,42.7,1.0,21327.9
17,,1.0000,27,,1.0000*,170.7,500.0,34.1,1.0,17069.9
21,,1.0000*,22,,1.0000,126.4,500.0,25.3,1.0,12643.0
22,,1.0000,23,,1.0000*,319.1,500.0,63.8,1.0,31911.0
23,,1.0000,24,,1.0000*,29.9,500.0,6.0,1.0,2992.9
25,,1.0000*,26,,1.0000,262.1,500.0,52.4,1.0,26209.0
26,,1.0000*,27,,1.0000,450.9,500.0,90.2,1.0,45092.9
26,,1.0000,28,,1.0000*,150.9,500.0,30.2,1.0,15087.2
26,,1.0000,29,,1.0000*,202.2,500.0,40.4,1.0,20222.6
28,,1.0000,29,,1.0000*,350.9,500.0,70.2,1.0,35094.8
