from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,115.7,1000.0,11.6,1.0 11569.4
1,,1.0000,39,,1.0000*,154.6,1000.0,15.5,1.0 15460.9
2,,1.0000*,3,,1.0000,350.3,1000.0,35.0,1.0 35028.5
2,,1.0000,25,,1.0000*,274.4,1000.0,27.4,1.0 27436.7
3,,1.0000*,4,,1.0000,68.6,1000.0,6.9,1.0  6860.2
3,,1.0000,18,,1.0000*,79.8,1000.0,8.0,1.0  7981.7
4,,1.0000*,5,,1.0000,230.1,1000.0,23.0,1.0 23014.6
4,,1.0000,14,,1.0000*,263.6,1000.0,26.4,1.0 26357.1
5,,1.0000,6,,1.0000*,511.1,1000.0,51.1,1.0 51110.5
5,,1.0000,8,,1.0000*,340.5,1000.0,34.0,1.0 34047.9
6,,1.0000*,7,,1.0000,450.9,1000.0,45.1,1.0 45086.9
6,,1.0000,11,,1.0000*,369.6,1000.0,37.0,1.0 36955.6
7,,1.0000,8,,1.0000*,203.1,1000.0,20.3,1.0 20308.0
8,,1.0000,9,,1.0000*,28.1,1000.0,2.8,1.0  2814.2
9,,1.0000,39,,1.0000*,156.0,1000.0,15.6,1.0 15597.6
10,,1.0000*,11,,1.0000,353.8,1000.0,35.4,1.0 35375.6
10,,1.0000,13,,1.0000*,317.4,1000.0,31.7,1.0 31737.9
13,,1.0000*,14,,1.0000,308.8,1000.0,30.9,1.0 30881.3
14,,1.0000,15,,1.0000*,110.7,1000.0,11.1,1.0 11068.5
15,,1.0000*,16,,1.0000,277.7,1000.0,27.8,1.0 27772.3
16,,1.0000,17,,1.0000*,222.8,1000.0,22.3,1.0 22276.5
16,,1.0000,19,,1.0000*,456.0,500.0,91.2,1.0 45596.8
16,,1.0000,21,,1.0000*,333.2,500.0,66.6,1.0 33318.5
16,,1.0000*,24,,1.0000,97.8,500.0,19.6,1.0  9784.6
17,,1.0000*,18,,1.0000,190.8,500.0,38.2,1.0 19075.3
17,,1.0000,27,,1.0000*,125.6,500.0,25.1,1.0 12555.5
21,,1.0000,22,,1.0000*,614.3,500.0,122.9,1.0 61425.7
22,,1.0000,23,,1.0000*,74.5,500.0,14.9,1.0  7449.4
23,,1.0000*,24,,1.0000,354.0,500.0,70.8,1.0 35398.6
25,,1.0000,26,,1.0000*,168.5,500.0,33.7,1.0 16850.7
26,,1.0000*,27,,1.0000,250.3,500.0,50.1,1.0 25030.4
26,,1.0000,28,,1.0000*,161.1,500.0,32.2,1.0 16105.4
26,,1.0000,29,,1.0000*,325.5,500.0,65.1,1.0 32545.9
28,,1.0000,29,,1.0000*,1217.8,500.0,243.6,1.0121781.2
