Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          TUE, APR 29 2025  21:34
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000*    1      2     2           1.0000     1  1     72.4  1000.0     7.2     1.0  7237.2
     1     1           1.0000     1     39     39          1.0000*    1  1    139.7  1000.0    14.0     1.0 13970.4
     2     2           1.0000     1      3     3           1.0000*    1  1    136.7  1000.0    13.7     1.0 13673.0
     2     2           1.0000*    1     25     25          1.0000     1  1    222.0  1000.0    22.2     1.0 22198.9
     3     3           1.0000     1      4     4           1.0000*    1  1    426.9  1000.0    42.7     1.0 42692.4
     3     3           1.0000     1     18     18          1.0000*    1  1    195.3  1000.0    19.5     1.0 19534.9
     4     4           1.0000     1      5     5           1.0000*    1  1    708.4  1000.0    70.8     1.0 70844.8
     4     4           1.0000     1     14     14          1.0000*    1  1    230.1  1000.0    23.0     1.0 23008.5
     5     5           1.0000     1      6     6           1.0000*    1  1   1056.5  1000.0   105.6     1.0105648.8
     5     5           1.0000*    1      8     8           1.0000     1  1    367.8  1000.0    36.8     1.0 36775.8
     6     6           1.0000*    1      7     7           1.0000     1  1    574.6  1000.0    57.5     1.0 57460.1
     6     6           1.0000     1     11     11          1.0000*    1  1    101.9  1000.0    10.2     1.0 10185.4
     7     7           1.0000*    1      8     8           1.0000     1  1    326.7  1000.0    32.7     1.0 32672.7
     8     8           1.0000*    1      9     9           1.0000     1  1    162.5  1000.0    16.2     1.0 16247.5
     9     9           1.0000     1     39     39          1.0000*    1  1    190.1  1000.0    19.0     1.0 19014.4
    10     10          1.0000*    1     11     11          1.0000     1  1     72.5  1000.0     7.2     1.0  7248.8
    10     10          1.0000*    1     13     13          1.0000     1  1    607.1  1000.0    60.7     1.0 60709.4
    13     13          1.0000*    1     14     14          1.0000     1  1    626.7  1000.0    62.7     1.0 62665.8
    14     14          1.0000*    1     15     15          1.0000     1  1    396.3  1000.0    39.6     1.0 39633.5
    15     15          1.0000*    1     16     16          1.0000     1  1    143.5  1000.0    14.3     1.0 14348.3
    16     16          1.0000*    1     17     17          1.0000     1  1    567.0  1000.0    56.7     1.0 56704.4
    16     16          1.0000     1     19     19          1.0000*    1  1    459.0   500.0    91.8     1.0 45897.6
    16     16          1.0000     1     21     21          1.0000*    1  1    331.3   500.0    66.3     1.0 33126.4
    16     16          1.0000*    1     24     24          1.0000     1  1    108.5   500.0    21.7     1.0 10853.6
    17     17          1.0000*    1     18     18          1.0000     1  1     58.3   500.0    11.7     1.0  5829.7
    17     17          1.0000*    1     27     27          1.0000     1  1    591.7   500.0   118.3     1.0 59165.4
    21     21          1.0000     1     22     22          1.0000*    1  1    617.5   500.0   123.5     1.0 61750.0
    22     22          1.0000     1     23     23          1.0000*    1  1     75.3   500.0    15.1     1.0  7527.6
    23     23          1.0000*    1     24     24          1.0000     1  1    353.8   500.0    70.8     1.0 35384.9
    25     25          1.0000*    1     26     26          1.0000     1  1    530.3   500.0   106.1     1.0 53026.0
    26     26          1.0000     1     27     27          1.0000*    1  1    308.3   500.0    61.7     1.0 30831.4
    26     26          1.0000*    1     28     28          1.0000     1  1    487.6   500.0    97.5     1.0 48759.7
    26     26          1.0000*    1     29     29          1.0000     1  1    207.8   500.0    41.6     1.0 20776.5
    28     28          1.0000     1     29     29          1.0000*    1  1    743.5   500.0   148.7     1.0 74348.6
