NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,144.7329864501953,30-1 
31,1 ,750.0,0.0,620.6666259765625,800.0,-500.0,434.2332458496094,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,54.36065673828125,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,105.85020446777344,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,165.5560760498047,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,207.64801025390625,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,98.47334289550781,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,125.05561065673828,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,231.47189331054688,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-11.068571090698242,39-1 
39,2 ,400.0,0.0,1000.0,300.0,0.0,0.0,39-2 
