Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          TUE, APR 29 2025  21:34
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000*    1      2     2           1.0000     1  1     55.2  1000.0     5.5     1.0  5522.4
     1     1           1.0000     1     39     39          1.0000*    1  1    129.6  1000.0    13.0     1.0 12955.4
     2     2           1.0000     1      3     3           1.0000*    1  1    143.3  1000.0    14.3     1.0 14328.6
     2     2           1.0000*    1     25     25          1.0000     1  1    212.0  1000.0    21.2     1.0 21199.4
     3     3           1.0000     1      4     4           1.0000*    1  1    413.6  1000.0    41.4     1.0 41364.6
     3     3           1.0000     1     18     18          1.0000*    1  1    171.0  1000.0    17.1     1.0 17095.7
     4     4           1.0000     1      5     5           1.0000*    1  1    504.5  1000.0    50.4     1.0 50449.2
     4     4           1.0000*    1     14     14          1.0000     1  1    427.3  1000.0    42.7     1.0 42728.9
     5     5           1.0000     1      6     6           1.0000*    1  1    854.5  1000.0    85.4     1.0 85445.7
     5     5           1.0000*    1      8     8           1.0000     1  1    374.3  1000.0    37.4     1.0 37431.6
     6     6           1.0000*    1      7     7           1.0000     1  1    543.2  1000.0    54.3     1.0 54321.4
     6     6           1.0000*    1     11     11          1.0000     1  1    812.8  1000.0    81.3     1.0 81279.1
     7     7           1.0000     1      8     8           1.0000*    1  1    295.9  1000.0    29.6     1.0 29589.9
     8     8           1.0000*    1      9     9           1.0000     1  1    144.3  1000.0    14.4     1.0 14427.1
     9     9           1.0000     1     39     39          1.0000*    1  1    168.9  1000.0    16.9     1.0 16892.0
    10     10          1.0000     1     11     11          1.0000*    1  1    800.7  1000.0    80.1     1.0 80070.2
    10     10          1.0000*    1     13     13          1.0000     1  1    865.3  1000.0    86.5     1.0 86526.9
    13     13          1.0000*    1     14     14          1.0000     1  1    861.6  1000.0    86.2     1.0 86158.2
    14     14          1.0000*    1     15     15          1.0000     1  1    433.8  1000.0    43.4     1.0 43384.4
    15     15          1.0000*    1     16     16          1.0000     1  1    189.7  1000.0    19.0     1.0 18969.9
    16     16          1.0000*    1     17     17          1.0000     1  1    604.3  1000.0    60.4     1.0 60432.7
    16     16          1.0000     1     19     19          1.0000*    1  1    461.2   500.0    92.2     1.0 46116.0
    16     16          1.0000     1     21     21          1.0000*    1  1    330.7   500.0    66.1     1.0 33067.2
    16     16          1.0000*    1     24     24          1.0000     1  1    114.1   500.0    22.8     1.0 11410.5
    17     17          1.0000*    1     18     18          1.0000     1  1     55.1   500.0    11.0     1.0  5514.6
    17     17          1.0000*    1     27     27          1.0000     1  1    600.8   500.0   120.2     1.0 60082.2
    21     21          1.0000     1     22     22          1.0000*    1  1    619.4   500.0   123.9     1.0 61941.5
    22     22          1.0000     1     23     23          1.0000*    1  1     75.7   500.0    15.1     1.0  7568.2
    23     23          1.0000*    1     24     24          1.0000     1  1    354.0   500.0    70.8     1.0 35395.7
    25     25          1.0000*    1     26     26          1.0000     1  1    520.9   500.0   104.2     1.0 52086.0
    26     26          1.0000     1     27     27          1.0000*    1  1    318.9   500.0    63.8     1.0 31891.2
    26     26          1.0000*    1     28     28          1.0000     1  1    487.4   500.0    97.5     1.0 48741.6
    26     26          1.0000*    1     29     29          1.0000     1  1    208.5   500.0    41.7     1.0 20847.7
    28     28          1.0000     1     29     29          1.0000*    1  1    744.0   500.0   148.8     1.0 74395.2
