Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          TUE, APR 29 2025  21:34
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000     1      2     2           1.0000*    1  1     64.1  1000.0     6.4     1.0  6409.1
     1     1           1.0000     1     39     39          1.0000*    1  1    125.8  1000.0    12.6     1.0 12579.2
     2     2           1.0000     1      3     3           1.0000*    1  1    148.7  1000.0    14.9     1.0 14868.5
     2     2           1.0000     1     25     25          1.0000*    1  1    145.8  1000.0    14.6     1.0 14584.1
     3     3           1.0000*    1      4     4           1.0000     1  1    103.4  1000.0    10.3     1.0 10340.6
     3     3           1.0000     1     18     18          1.0000*    1  1    229.8  1000.0    23.0     1.0 22983.6
     4     4           1.0000*    1      5     5           1.0000     1  1    268.4  1000.0    26.8     1.0 26843.3
     4     4           1.0000     1     14     14          1.0000*    1  1    388.9  1000.0    38.9     1.0 38892.1
     5     5           1.0000     1      6     6           1.0000*    1  1    566.0  1000.0    56.6     1.0 56604.1
     5     5           1.0000*    1      8     8           1.0000     1  1    361.6  1000.0    36.2     1.0 36163.3
     6     6           1.0000*    1      7     7           1.0000     1  1    480.9  1000.0    48.1     1.0 48090.7
     6     6           1.0000     1     11     11          1.0000*    1  1    413.3  1000.0    41.3     1.0 41329.4
     7     7           1.0000     1      8     8           1.0000*    1  1    233.0  1000.0    23.3     1.0 23298.8
     8     8           1.0000*    1      9     9           1.0000     1  1     63.5  1000.0     6.4     1.0  6352.4
     9     9           1.0000     1     39     39          1.0000*    1  1    145.2  1000.0    14.5     1.0 14518.8
    10     10          1.0000*    1     11     11          1.0000     1  1    393.6  1000.0    39.4     1.0 39356.9
    10     10          1.0000     1     13     13          1.0000*    1  1    291.5  1000.0    29.1     1.0 29147.0
    13     13          1.0000     1     14     14          1.0000*    1  1    274.9  1000.0    27.5     1.0 27486.0
    14     14          1.0000     1     15     15          1.0000*    1  1    213.3  1000.0    21.3     1.0 21327.4
    15     15          1.0000     1     16     16          1.0000*    1  1    442.4  1000.0    44.2     1.0 44240.0
    16     16          1.0000     1     17     17          1.0000*    1  1    998.4  1000.0    99.8     1.0 99838.9
    16     16          1.0000     1     19     19          1.0000*    1  1   1433.6   500.0   286.7     1.0143363.4
    16     16          1.0000*    1     21     21          1.0000     1  1    333.5   500.0    66.7     1.0 33352.2
    16     16          1.0000*    1     24     24          1.0000     1  1    147.6   500.0    29.5     1.0 14764.0
    17     17          1.0000*    1     18     18          1.0000     1  1    342.6   500.0    68.5     1.0 34258.7
    17     17          1.0000*    1     27     27          1.0000     1  1    681.1   500.0   136.2     1.0 68106.9
    21     21          1.0000     1     22     22          1.0000*    1  1    634.3   500.0   126.9     1.0 63426.3
    22     22          1.0000     1     23     23          1.0000*    1  1     78.1   500.0    15.6     1.0  7813.9
    23     23          1.0000*    1     24     24          1.0000     1  1    357.2   500.0    71.4     1.0 35719.4
    25     25          1.0000*    1     26     26          1.0000     1  1    442.5   500.0    88.5     1.0 44246.9
    26     26          1.0000     1     27     27          1.0000*    1  1    407.8   500.0    81.6     1.0 40780.6
    26     26          1.0000*    1     28     28          1.0000     1  1    487.0   500.0    97.4     1.0 48696.3
    26     26          1.0000*    1     29     29          1.0000     1  1    211.6   500.0    42.3     1.0 21158.3
    28     28          1.0000     1     29     29          1.0000*    1  1    746.1   500.0   149.2     1.0 74613.4
