NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,155.9922332763672,30-1 
31,1 ,750.0,0.0,638.9403076171875,800.0,-500.0,453.458740234375,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,87.21266174316406,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,218.16647338867188,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,217.6096649169922,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,192.6516571044922,35-1 
35,2 ,400.0,0.0,1000.0,300.0,0.0,296.3871765136719,35-2 
36,1 ,670.0,0.0,560.0,800.0,-500.0,315.9613037109375,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,106.81964111328125,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,263.63250732421875,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,9.755054473876953,39-1 
