from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000,2,,1.0000*,162.7,1000.0,16.3,1.0,16269.6
1,,1.0000,39,,1.0000*,151.8,1000.0,15.2,1.0,15183.4
2,,1.0000*,3,,1.0000,601.3,1000.0,60.1,1.0,60126.4
2,,1.0000,25,,1.0000*,656.2,1000.0,65.6,1.0,65624.8
3,,1.0000*,4,,1.0000,122.7,1000.0,12.3,1.0,12273.0
3,,1.0000,18,,1.0000*,192.8,1000.0,19.3,1.0,19283.0
4,,1.0000*,5,,1.0000,265.5,1000.0,26.5,1.0,26548.4
4,,1.0000,14,,1.0000*,210.6,1000.0,21.1,1.0,21063.8
5,,1.0000,6,,1.0000*,516.8,1000.0,51.7,1.0,51683.1
5,,1.0000,8,,1.0000*,321.3,1000.0,32.1,1.0,32134.8
6,,1.0000*,7,,1.0000,437.5,1000.0,43.8,1.0,43750.9
6,,1.0000,11,,1.0000*,334.3,1000.0,33.4,1.0,33428.6
7,,1.0000,8,,1.0000*,189.8,1000.0,19.0,1.0,18982.6
8,,1.0000*,9,,1.0000,41.5,1000.0,4.2,1.0,4153.5
9,,1.0000,39,,1.0000*,152.4,1000.0,15.2,1.0,15242.0
10,,1.0000*,11,,1.0000,320.3,1000.0,32.0,1.0,32033.4
10,,1.0000,13,,1.0000*,352.7,1000.0,35.3,1.0,35269.7
13,,1.0000*,14,,1.0000,346.0,1000.0,34.6,1.0,34603.5
14,,1.0000,15,,1.0000*,161.1,1000.0,16.1,1.0,16109.9
15,,1.0000*,16,,1.0000,196.6,1000.0,19.7,1.0,19661.3
16,,1.0000,17,,1.0000*,314.9,1000.0,31.5,1.0,31489.9
16,,1.0000,19,,1.0000*,458.7,500.0,91.7,1.0,45869.4
16,,1.0000,21,,1.0000*,331.4,500.0,66.3,1.0,33137.3
16,,1.0000*,24,,1.0000,107.7,500.0,21.5,1.0,10772.8
17,,1.0000,18,,1.0000*,36.9,500.0,7.4,1.0,3690.2
17,,1.0000,27,,1.0000*,349.5,500.0,69.9,1.0,34948.8
21,,1.0000,22,,1.0000*,617.2,500.0,123.4,1.0,61723.5
22,,1.0000,23,,1.0000*,75.2,500.0,15.0,1.0,7521.7
23,,1.0000*,24,,1.0000,353.8,500.0,70.8,1.0,35384.3
25,,1.0000*,26,,1.0000,786.5,500.0,157.3,1.0,78645.8
26,,1.0000*,27,,1.0000,66.0,500.0,13.2,1.0,6601.1
26,,1.0000*,28,,1.0000,486.8,500.0,97.4,1.0,48684.9
26,,1.0000*,29,,1.0000,212.4,500.0,42.5,1.0,21241.1
28,,1.0000,29,,1.0000*,746.7,500.0,149.3,1.0,74671.1
