NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,121.2088851928711,30-1 
31,1 ,750.0,0.0,622.80810546875,800.0,-500.0,499.3717041015625,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,190.1067657470703,32-1 
32,2 ,400.0,0.0,1000.0,300.0,0.0,292.471923828125,32-2 
33,1 ,750.0,0.0,632.0,800.0,-500.0,122.80622863769531,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,173.4135284423828,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,226.68211364746094,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,109.26757049560547,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,96.0676040649414,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,228.81919860839844,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,19.60956382751465,39-1 
