from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,55.2,1000.0,5.5,1.0,5522.4
1,,1.0000,39,,1.0000*,129.6,1000.0,13.0,1.0,12955.4
2,,1.0000,3,,1.0000*,143.3,1000.0,14.3,1.0,14328.6
2,,1.0000*,25,,1.0000,212.0,1000.0,21.2,1.0,21199.4
3,,1.0000,4,,1.0000*,413.6,1000.0,41.4,1.0,41364.6
3,,1.0000,18,,1.0000*,171.0,1000.0,17.1,1.0,17095.7
4,,1.0000,5,,1.0000*,504.5,1000.0,50.4,1.0,50449.2
4,,1.0000*,14,,1.0000,427.3,1000.0,42.7,1.0,42728.9
5,,1.0000,6,,1.0000*,854.5,1000.0,85.4,1.0,85445.7
5,,1.0000*,8,,1.0000,374.3,1000.0,37.4,1.0,37431.6
6,,1.0000*,7,,1.0000,543.2,1000.0,54.3,1.0,54321.4
6,,1.0000*,11,,1.0000,812.8,1000.0,81.3,1.0,81279.1
7,,1.0000,8,,1.0000*,295.9,1000.0,29.6,1.0,29589.9
8,,1.0000*,9,,1.0000,144.3,1000.0,14.4,1.0,14427.1
9,,1.0000,39,,1.0000*,168.9,1000.0,16.9,1.0,16892.0
10,,1.0000,11,,1.0000*,800.7,1000.0,80.1,1.0,80070.2
10,,1.0000*,13,,1.0000,865.3,1000.0,86.5,1.0,86526.9
13,,1.0000*,14,,1.0000,861.6,1000.0,86.2,1.0,86158.2
14,,1.0000*,15,,1.0000,433.8,1000.0,43.4,1.0,43384.4
15,,1.0000*,16,,1.0000,189.7,1000.0,19.0,1.0,18969.9
16,,1.0000*,17,,1.0000,604.3,1000.0,60.4,1.0,60432.7
16,,1.0000,19,,1.0000*,461.2,500.0,92.2,1.0,46116.0
16,,1.0000,21,,1.0000*,330.7,500.0,66.1,1.0,33067.2
16,,1.0000*,24,,1.0000,114.1,500.0,22.8,1.0,11410.5
17,,1.0000*,18,,1.0000,55.1,500.0,11.0,1.0,5514.6
17,,1.0000*,27,,1.0000,600.8,500.0,120.2,1.0,60082.2
21,,1.0000,22,,1.0000*,619.4,500.0,123.9,1.0,61941.5
22,,1.0000,23,,1.0000*,75.7,500.0,15.1,1.0,7568.2
23,,1.0000*,24,,1.0000,354.0,500.0,70.8,1.0,35395.7
25,,1.0000*,26,,1.0000,520.9,500.0,104.2,1.0,52086.0
26,,1.0000,27,,1.0000*,318.9,500.0,63.8,1.0,31891.2
26,,1.0000*,28,,1.0000,487.4,500.0,97.5,1.0,48741.6
26,,1.0000*,29,,1.0000,208.5,500.0,41.7,1.0,20847.7
28,,1.0000,29,,1.0000*,744.0,500.0,148.8,1.0,74395.2
