from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000,2,,1.0000*,176.2,1000.0,17.6,1.0,17622.9
1,,1.0000,39,,1.0000*,175.5,1000.0,17.5,1.0,17545.7
2,,1.0000*,3,,1.0000,724.2,1000.0,72.4,1.0,72417.5
2,,1.0000*,25,,1.0000,371.4,1000.0,37.1,1.0,37135.0
3,,1.0000*,4,,1.0000,144.2,1000.0,14.4,1.0,14420.6
3,,1.0000*,18,,1.0000,282.2,1000.0,28.2,1.0,28217.3
4,,1.0000*,5,,1.0000,253.7,1000.0,25.4,1.0,25370.9
4,,1.0000,14,,1.0000*,189.8,1000.0,19.0,1.0,18978.2
5,,1.0000,6,,1.0000*,493.8,1000.0,49.4,1.0,49377.5
5,,1.0000,8,,1.0000*,313.3,1000.0,31.3,1.0,31328.1
6,,1.0000*,7,,1.0000,426.2,1000.0,42.6,1.0,42620.1
6,,1.0000,11,,1.0000*,333.6,1000.0,33.4,1.0,33360.3
7,,1.0000,8,,1.0000*,178.7,1000.0,17.9,1.0,17867.1
8,,1.0000,9,,1.0000*,61.5,1000.0,6.2,1.0,6152.5
9,,1.0000,39,,1.0000*,160.9,1000.0,16.1,1.0,16094.2
10,,1.0000*,11,,1.0000,319.4,1000.0,31.9,1.0,31941.8
10,,1.0000,13,,1.0000*,354.1,1000.0,35.4,1.0,35410.6
13,,1.0000*,14,,1.0000,347.8,1000.0,34.8,1.0,34778.5
14,,1.0000,15,,1.0000*,181.1,1000.0,18.1,1.0,18114.7
15,,1.0000*,16,,1.0000,174.6,1000.0,17.5,1.0,17461.4
16,,1.0000,17,,1.0000*,337.5,1000.0,33.8,1.0,33753.7
16,,1.0000,19,,1.0000*,458.7,500.0,91.7,1.0,45870.4
16,,1.0000,21,,1.0000*,331.4,500.0,66.3,1.0,33136.8
16,,1.0000*,24,,1.0000,107.8,500.0,21.6,1.0,10776.0
17,,1.0000,18,,1.0000*,123.4,500.0,24.7,1.0,12339.3
17,,1.0000*,27,,1.0000,459.4,500.0,91.9,1.0,45942.2
21,,1.0000,22,,1.0000*,617.2,500.0,123.4,1.0,61724.5
22,,1.0000,23,,1.0000*,75.2,500.0,15.0,1.0,7521.9
23,,1.0000*,24,,1.0000,353.8,500.0,70.8,1.0,35384.3
25,,1.0000*,26,,1.0000,669.3,500.0,133.9,1.0,66932.5
26,,1.0000*,27,,1.0000,170.0,500.0,34.0,1.0,17003.9
26,,1.0000*,28,,1.0000,486.7,500.0,97.3,1.0,48672.5
26,,1.0000*,29,,1.0000,212.9,500.0,42.6,1.0,21291.7
28,,1.0000,29,,1.0000*,747.0,500.0,149.4,1.0,74703.3
