NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,136.5765380859375,30-1 
31,1 ,750.0,0.0,654.6067504882812,800.0,-500.0,437.416259765625,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,66.98521423339844,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,175.56179809570312,33-1 
33,2 ,400.0,0.0,1000.0,300.0,0.0,277.78765869140625,33-2 
34,1 ,650.0,0.0,508.0,800.0,-300.0,262.2361755371094,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,288.57867431640625,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,144.3692626953125,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,92.39373779296875,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,246.43893432617188,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-2.154813051223755,39-1 
