NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,118.62000274658203,30-1 
31,1 ,750.0,0.0,1591.054443359375,800.0,-500.0,746.6978149414062,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,124.74026489257812,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,119.07168579101562,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,171.68276977539062,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,222.48988342285156,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,106.89010620117188,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,2.6110081672668457,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,26.35309410095215,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,21.29282569885254,39-1 
