NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,154.68370056152344,30-1 
31,1 ,750.0,0.0,616.743408203125,800.0,-500.0,443.4298400878906,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,85.03449249267578,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,210.0066375732422,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,213.82737731933594,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,188.7418212890625,35-1 
35,2 ,400.0,0.0,1000.0,300.0,0.0,290.3720397949219,35-2 
36,1 ,670.0,0.0,560.0,800.0,-500.0,310.2778625488281,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,9.928903579711914,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,48.185482025146484,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,11.351158142089844,39-1 
