from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,138.1,1000.0,13.8,1.0 13808.5
1,,1.0000,39,,1.0000*,163.9,1000.0,16.4,1.0 16390.9
2,,1.0000*,3,,1.0000,383.0,1000.0,38.3,1.0 38302.0
2,,1.0000,25,,1.0000*,282.5,1000.0,28.3,1.0 28252.2
3,,1.0000*,4,,1.0000,159.5,1000.0,16.0,1.0 15954.6
3,,1.0000,18,,1.0000*,180.4,1000.0,18.0,1.0 18042.4
4,,1.0000*,5,,1.0000,252.7,1000.0,25.3,1.0 25266.0
4,,1.0000,14,,1.0000*,188.1,1000.0,18.8,1.0 18809.5
5,,1.0000,6,,1.0000*,494.1,1000.0,49.4,1.0 49410.7
5,,1.0000,8,,1.0000*,326.3,1000.0,32.6,1.0 32627.7
6,,1.0000*,7,,1.0000,438.6,1000.0,43.9,1.0 43864.7
6,,1.0000,11,,1.0000*,342.2,1000.0,34.2,1.0 34224.1
7,,1.0000,8,,1.0000*,191.0,1000.0,19.1,1.0 19104.9
8,,1.0000*,9,,1.0000,42.1,1000.0,4.2,1.0  4205.6
9,,1.0000,39,,1.0000*,138.3,1000.0,13.8,1.0 13825.7
10,,1.0000*,11,,1.0000,323.8,1000.0,32.4,1.0 32382.1
10,,1.0000,13,,1.0000*,371.1,1000.0,37.1,1.0 37110.5
13,,1.0000,14,,1.0000*,360.2,1000.0,36.0,1.0 36021.5
14,,1.0000,15,,1.0000*,276.9,1000.0,27.7,1.0 27691.4
15,,1.0000,16,,1.0000*,1153.0,1000.0,115.3,1.0115296.9
16,,1.0000*,17,,1.0000,371.2,1000.0,37.1,1.0 37120.5
16,,1.0000,19,,1.0000*,500.4,500.0,100.1,1.0 50044.5
16,,1.0000*,21,,1.0000,866.6,500.0,173.3,1.0 86657.2
16,,1.0000*,24,,1.0000,503.9,500.0,100.8,1.0 50386.5
17,,1.0000*,18,,1.0000,291.6,500.0,58.3,1.0 29157.5
17,,1.0000*,27,,1.0000,101.1,500.0,20.2,1.0 10109.6
21,,1.0000,22,,1.0000*,1146.0,500.0,229.2,1.0114601.8
22,,1.0000*,23,,1.0000,602.1,500.0,120.4,1.0 60212.4
23,,1.0000,24,,1.0000*,824.2,500.0,164.8,1.0 82424.9
25,,1.0000,26,,1.0000*,89.6,500.0,17.9,1.0  8964.7
26,,1.0000,27,,1.0000*,283.1,500.0,56.6,1.0 28306.9
26,,1.0000,28,,1.0000*,147.9,500.0,29.6,1.0 14785.9
26,,1.0000,29,,1.0000*,199.2,500.0,39.8,1.0 19922.5
28,,1.0000,29,,1.0000*,350.2,500.0,70.0,1.0 35018.2
