NUMBER,PU,Angle
1,1.0464283227920532,-0.15410542488098145
2,1.046584963798523,-0.10495167970657349
3,1.0288959741592407,-0.15611684322357178
4,1.0327165126800537,-0.18753553926944733
5,1.0553202629089355,-0.16754712164402008
6,1.0573440790176392,-0.15616580843925476
7,1.0445622205734253,-0.19062539935112
8,1.042249321937561,-0.19839152693748474
9,1.0473039150238037,-0.19018788635730743
10,1.0420819520950317,-0.12104198336601257
11,1.0458776950836182,-0.1333106905221939
12,1.028092384338379,-0.13478434085845947
13,1.0356196165084839,-0.13452033698558807
14,1.0232281684875488,-0.16680064797401428
15,0.9764735102653503,-0.20256507396697998
16,0.98689204454422,-0.09058620035648346
17,1.0043025016784668,-0.11902262270450592
18,1.012180209159851,-0.14116054773330688
19,1.0333237648010254,-0.007253044750541449
20,0.981850802898407,-0.032888058573007584
21,0.972134530544281,0.030193502083420753
22,0.992668867111206,0.19411258399486542
23,0.9614286422729492,0.2451956868171692
24,0.9809153079986572,-0.060484379529953
25,1.0547319650650024,-0.07809538394212723
26,1.0396857261657715,-0.09325894713401794
27,1.0174574851989746,-0.12586148083209991
28,1.0437097549438477,-0.03132162243127823
29,1.0455431938171387,0.0171754639595747
30,1.0475000143051147,-0.06263189017772675
31,0.9819999933242798,-0.02769487537443638
32,0.9830999374389648,0.015156085602939129
33,0.9972000122070312,0.0844782367348671
34,1.0123000144958496,0.05807475373148918
35,1.049299955368042,0.28570806980133057
36,1.0,0.6995424032211304
37,1.0277999639511108,0.04056598246097565
38,1.0264999866485596,0.1407582014799118
39,1.0299999713897705,-0.18359661102294922
