from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000,2,,1.0000*,189.2,1000.0,18.9,1.0,18923.7
1,,1.0000,39,,1.0000*,176.2,1000.0,17.6,1.0,17617.8
2,,1.0000*,3,,1.0000,620.3,1000.0,62.0,1.0,62028.8
2,,1.0000,25,,1.0000*,648.6,1000.0,64.9,1.0,64862.8
3,,1.0000*,4,,1.0000,257.5,1000.0,25.7,1.0,25747.0
3,,1.0000,18,,1.0000*,132.4,1000.0,13.2,1.0,13238.2
4,,1.0000*,5,,1.0000,297.7,1000.0,29.8,1.0,29770.7
4,,1.0000,14,,1.0000*,57.7,1000.0,5.8,1.0,5772.1
5,,1.0000,6,,1.0000*,515.7,1000.0,51.6,1.0,51571.7
5,,1.0000,8,,1.0000*,302.9,1000.0,30.3,1.0,30293.7
6,,1.0000*,7,,1.0000,423.9,1000.0,42.4,1.0,42385.7
6,,1.0000,11,,1.0000*,260.8,1000.0,26.1,1.0,26077.0
7,,1.0000,8,,1.0000*,176.3,1000.0,17.6,1.0,17632.8
8,,1.0000*,9,,1.0000,73.5,1000.0,7.4,1.0,7354.7
9,,1.0000,39,,1.0000*,146.5,1000.0,14.7,1.0,14650.3
10,,1.0000*,11,,1.0000,245.7,1000.0,24.6,1.0,24565.0
10,,1.0000*,13,,1.0000,444.2,1000.0,44.4,1.0,44415.8
13,,1.0000*,14,,1.0000,441.7,1000.0,44.2,1.0,44170.0
14,,1.0000*,15,,1.0000,411.6,1000.0,41.2,1.0,41164.2
15,,1.0000,16,,1.0000*,943.3,1000.0,94.3,1.0,94327.5
16,,1.0000*,17,,1.0000,494.2,1000.0,49.4,1.0,49417.2
16,,1.0000,19,,1.0000*,481.7,500.0,96.3,1.0,48173.1
16,,1.0000*,21,,1.0000,333.2,500.0,66.6,1.0,33319.1
16,,1.0000*,24,,1.0000,146.3,500.0,29.3,1.0,14627.4
17,,1.0000*,18,,1.0000,144.9,500.0,29.0,1.0,14490.1
17,,1.0000*,27,,1.0000,630.2,500.0,126.0,1.0,63021.1
21,,1.0000,22,,1.0000*,633.5,500.0,126.7,1.0,63354.6
22,,1.0000,23,,1.0000*,78.0,500.0,15.6,1.0,7803.8
23,,1.0000*,24,,1.0000,357.0,500.0,71.4,1.0,35697.6
25,,1.0000*,26,,1.0000,407.8,500.0,81.6,1.0,40782.0
26,,1.0000,27,,1.0000*,858.0,500.0,171.6,1.0,85797.0
26,,1.0000*,28,,1.0000,627.8,500.0,125.6,1.0,62780.7
26,,1.0000,29,,1.0000*,679.6,500.0,135.9,1.0,67963.8
28,,1.0000,29,,1.0000*,843.2,500.0,168.6,1.0,84321.9
