from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,62.6,1000.0,6.3,1.0,6255.0
1,,1.0000,39,,1.0000*,129.7,1000.0,13.0,1.0,12971.9
2,,1.0000,3,,1.0000*,371.6,1000.0,37.2,1.0,37158.9
2,,1.0000,25,,1.0000*,188.2,1000.0,18.8,1.0,18823.7
3,,1.0000,4,,1.0000*,185.1,1000.0,18.5,1.0,18506.2
3,,1.0000,18,,1.0000*,214.6,1000.0,21.5,1.0,21456.9
4,,1.0000,5,,1.0000*,477.9,1000.0,47.8,1.0,47785.1
4,,1.0000,14,,1.0000*,235.0,1000.0,23.5,1.0,23502.3
5,,1.0000,6,,1.0000*,790.5,1000.0,79.1,1.0,79052.5
5,,1.0000,8,,1.0000*,339.9,1000.0,34.0,1.0,33986.7
6,,1.0000*,7,,1.0000,502.8,1000.0,50.3,1.0,50282.3
6,,1.0000*,11,,1.0000,738.0,1000.0,73.8,1.0,73802.9
7,,1.0000,8,,1.0000*,255.8,1000.0,25.6,1.0,25584.6
8,,1.0000*,9,,1.0000,78.5,1000.0,7.9,1.0,7852.9
9,,1.0000,39,,1.0000*,127.9,1000.0,12.8,1.0,12790.2
10,,1.0000,11,,1.0000*,730.6,1000.0,73.1,1.0,73057.5
10,,1.0000*,13,,1.0000,941.7,1000.0,94.2,1.0,94169.6
13,,1.0000*,14,,1.0000,943.4,1000.0,94.3,1.0,94336.1
14,,1.0000*,15,,1.0000,727.3,1000.0,72.7,1.0,72728.5
15,,1.0000,16,,1.0000*,640.8,1000.0,64.1,1.0,64080.6
16,,1.0000*,17,,1.0000,129.0,1000.0,12.9,1.0,12904.2
16,,1.0000,19,,1.0000*,461.0,500.0,92.2,1.0,46098.3
16,,1.0000,21,,1.0000*,330.7,500.0,66.1,1.0,33070.8
16,,1.0000*,24,,1.0000,113.7,500.0,22.7,1.0,11369.0
17,,1.0000*,18,,1.0000,56.5,500.0,11.3,1.0,5652.9
17,,1.0000*,27,,1.0000,67.6,500.0,13.5,1.0,6757.6
21,,1.0000,22,,1.0000*,619.3,500.0,123.9,1.0,61926.8
22,,1.0000,23,,1.0000*,75.7,500.0,15.1,1.0,7565.2
23,,1.0000*,24,,1.0000,353.9,500.0,70.8,1.0,35394.6
25,,1.0000,26,,1.0000*,152.7,500.0,30.5,1.0,15271.3
26,,1.0000,27,,1.0000*,347.9,500.0,69.6,1.0,34793.4
26,,1.0000,28,,1.0000*,151.6,500.0,30.3,1.0,15160.9
26,,1.0000,29,,1.0000*,202.9,500.0,40.6,1.0,20294.1
28,,1.0000,29,,1.0000*,351.2,500.0,70.2,1.0,35115.4
