NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,138.9282989501953,30-1 
31,1 ,750.0,0.0,641.2374877929688,800.0,-500.0,432.2672424316406,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,68.83333587646484,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,350.3855895996094,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,191.95108032226562,34-1 
34,2 ,400.0,0.0,1000.0,300.0,0.0,300.0,34-2 
35,1 ,750.0,0.0,650.0,800.0,-500.0,287.4698486328125,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,143.74041748046875,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-0.5247848629951477,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,36.80503463745117,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,1.4859061241149902,39-1 
