NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,158.31509399414062,30-1 
31,1 ,750.0,0.0,629.9912719726562,800.0,-500.0,449.3036804199219,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,89.51451110839844,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,218.40609741210938,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,217.72071838378906,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,622.9923706054688,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,171.7299041748047,36-1 
36,2 ,400.0,0.0,1000.0,300.0,0.0,300.0,36-2 
37,1 ,700.0,0.0,540.0,800.0,-500.0,12.74439525604248,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,51.11943054199219,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,13.713481903076172,39-1 
