from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,139.0,1000.0,13.9,1.0 13904.2
1,,1.0000,39,,1.0000*,165.5,1000.0,16.5,1.0 16546.7
2,,1.0000*,3,,1.0000,381.7,1000.0,38.2,1.0 38171.1
2,,1.0000,25,,1.0000*,284.0,1000.0,28.4,1.0 28397.2
3,,1.0000*,4,,1.0000,163.9,1000.0,16.4,1.0 16387.1
3,,1.0000,18,,1.0000*,179.2,1000.0,17.9,1.0 17918.9
4,,1.0000*,5,,1.0000,246.3,1000.0,24.6,1.0 24627.1
4,,1.0000,14,,1.0000*,189.2,1000.0,18.9,1.0 18924.6
5,,1.0000,6,,1.0000*,487.0,1000.0,48.7,1.0 48704.8
5,,1.0000,8,,1.0000*,326.6,1000.0,32.7,1.0 32658.2
6,,1.0000*,7,,1.0000,437.5,1000.0,43.7,1.0 43747.0
6,,1.0000,11,,1.0000*,346.5,1000.0,34.7,1.0 34654.6
7,,1.0000,8,,1.0000*,189.9,1000.0,19.0,1.0 18987.3
8,,1.0000*,9,,1.0000,41.7,1000.0,4.2,1.0  4169.6
9,,1.0000,39,,1.0000*,140.0,1000.0,14.0,1.0 14001.7
10,,1.0000*,11,,1.0000,328.1,1000.0,32.8,1.0 32813.0
10,,1.0000,13,,1.0000*,365.4,1000.0,36.5,1.0 36540.5
13,,1.0000,14,,1.0000*,354.4,1000.0,35.4,1.0 35436.4
14,,1.0000,15,,1.0000*,268.7,1000.0,26.9,1.0 26873.6
15,,1.0000,16,,1.0000*,1160.6,1000.0,116.1,1.0116060.6
16,,1.0000*,17,,1.0000,371.0,1000.0,37.1,1.0 37099.9
16,,1.0000,19,,1.0000*,495.8,500.0,99.2,1.0 49578.8
16,,1.0000*,21,,1.0000,991.3,500.0,198.3,1.0 99127.7
16,,1.0000,24,,1.0000*,393.6,500.0,78.7,1.0 39359.5
17,,1.0000*,18,,1.0000,293.7,500.0,58.7,1.0 29372.8
17,,1.0000*,27,,1.0000,98.1,500.0,19.6,1.0  9806.6
21,,1.0000,22,,1.0000*,1255.8,500.0,251.2,1.0125583.6
22,,1.0000*,23,,1.0000,414.5,500.0,82.9,1.0 41453.8
23,,1.0000*,24,,1.0000,713.8,500.0,142.8,1.0 71380.5
25,,1.0000,26,,1.0000*,87.5,500.0,17.5,1.0  8749.4
26,,1.0000,27,,1.0000*,280.1,500.0,56.0,1.0 28013.0
26,,1.0000,28,,1.0000*,148.3,500.0,29.7,1.0 14825.6
26,,1.0000,29,,1.0000*,199.6,500.0,39.9,1.0 19962.9
28,,1.0000,29,,1.0000*,350.3,500.0,70.1,1.0 35027.5
