NUMBER,PU,Angle
1,1.031684160232544,-0.0945780798792839
2,1.0131239891052246,-0.010143844410777092
3,1.014868974685669,-0.13788725435733795
4,1.031788945198059,-0.1990286409854889
5,1.0560266971588135,-0.17602890729904175
6,1.0583335161209106,-0.1650456190109253
7,1.0454657077789307,-0.19638359546661377
8,1.043075442314148,-0.20258109271526337
9,1.0474919080734253,-0.1683022379875183
10,1.0445973873138428,-0.14072751998901367
11,1.0479953289031982,-0.14945575594902039
12,1.0309100151062012,-0.15442097187042236
13,1.0390183925628662,-0.15768733620643616
14,1.029300570487976,-0.1989717036485672
15,1.0033234357833862,-0.29018285870552063
16,1.020341396331787,-0.20972765982151031
17,1.0176713466644287,-0.1754530817270279
18,1.015151858329773,-0.16886353492736816
19,1.0456277132034302,-0.1283537596464157
20,0.9885662198066711,-0.15324659645557404
21,1.0237116813659668,-0.1671248823404312
22,1.0454849004745483,-0.08875404298305511
23,1.040327548980713,-0.09223917126655579
24,1.0268906354904175,-0.20764446258544922
25,1.0361446142196655,0.08818020671606064
26,1.0294886827468872,-0.03797517716884613
27,1.015189528465271,-0.12196439504623413
28,1.0384308099746704,0.024505101144313812
29,1.041921615600586,0.07328557968139648
30,1.0475000143051147,0.033574528992176056
31,0.9819999933242798,-0.02769487537443638
32,0.9831000566482544,-0.004859433975070715
33,0.9972000122070312,-0.03712255880236626
34,1.0123000144958496,-0.0625624805688858
35,1.049299955368042,-0.0017972937785089016
36,1.0635000467300415,0.045330919325351715
37,1.0,0.44820040464401245
38,1.0264999866485596,0.19712020456790924
39,1.0299999713897705,-0.1435500681400299
