from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,52.1,1000.0,5.2,1.0,5209.2
1,,1.0000,39,,1.0000*,127.9,1000.0,12.8,1.0,12788.0
2,,1.0000*,3,,1.0000,381.8,1000.0,38.2,1.0,38177.1
2,,1.0000,25,,1.0000*,179.9,1000.0,18.0,1.0,17993.6
3,,1.0000,4,,1.0000*,193.4,1000.0,19.3,1.0,19338.6
3,,1.0000,18,,1.0000*,240.5,1000.0,24.0,1.0,24046.3
4,,1.0000,5,,1.0000*,680.6,1000.0,68.1,1.0,68055.6
4,,1.0000,14,,1.0000*,64.3,1000.0,6.4,1.0,6427.6
5,,1.0000,6,,1.0000*,991.9,1000.0,99.2,1.0,99192.6
5,,1.0000,8,,1.0000*,333.6,1000.0,33.4,1.0,33360.8
6,,1.0000*,7,,1.0000,534.0,1000.0,53.4,1.0,53398.7
6,,1.0000,11,,1.0000*,132.7,1000.0,13.3,1.0,13271.9
7,,1.0000,8,,1.0000*,286.5,1000.0,28.7,1.0,28650.5
8,,1.0000*,9,,1.0000,92.6,1000.0,9.3,1.0,9255.8
9,,1.0000,39,,1.0000*,144.3,1000.0,14.4,1.0,14427.4
10,,1.0000*,11,,1.0000,73.8,1000.0,7.4,1.0,7384.7
10,,1.0000*,13,,1.0000,684.5,1000.0,68.5,1.0,68454.1
13,,1.0000*,14,,1.0000,709.8,1000.0,71.0,1.0,70975.8
14,,1.0000*,15,,1.0000,691.6,1000.0,69.2,1.0,69163.0
15,,1.0000,16,,1.0000*,666.6,1000.0,66.7,1.0,66656.4
16,,1.0000*,17,,1.0000,158.8,1000.0,15.9,1.0,15879.8
16,,1.0000,19,,1.0000*,459.2,500.0,91.8,1.0,45922.3
16,,1.0000,21,,1.0000*,331.2,500.0,66.2,1.0,33117.6
16,,1.0000*,24,,1.0000,109.2,500.0,21.8,1.0,10922.5
17,,1.0000*,18,,1.0000,81.8,500.0,16.4,1.0,8180.3
17,,1.0000*,27,,1.0000,74.0,500.0,14.8,1.0,7396.0
21,,1.0000,22,,1.0000*,617.7,500.0,123.5,1.0,61772.8
22,,1.0000,23,,1.0000*,75.3,500.0,15.1,1.0,7532.6
23,,1.0000*,24,,1.0000,353.9,500.0,70.8,1.0,35385.6
25,,1.0000,26,,1.0000*,162.1,500.0,32.4,1.0,16210.4
26,,1.0000,27,,1.0000*,356.5,500.0,71.3,1.0,35654.3
26,,1.0000,28,,1.0000*,152.1,500.0,30.4,1.0,15211.7
26,,1.0000,29,,1.0000*,203.4,500.0,40.7,1.0,20343.1
28,,1.0000,29,,1.0000*,351.3,500.0,70.3,1.0,35129.9
