from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,50.1,1000.0,5.0,1.0,5005.9
1,,1.0000,39,,1.0000*,125.8,1000.0,12.6,1.0,12579.1
2,,1.0000*,3,,1.0000,383.9,1000.0,38.4,1.0,38393.3
2,,1.0000,25,,1.0000*,178.0,1000.0,17.8,1.0,17796.9
3,,1.0000,4,,1.0000*,199.0,1000.0,19.9,1.0,19898.5
3,,1.0000,18,,1.0000*,240.4,1000.0,24.0,1.0,24036.4
4,,1.0000,5,,1.0000*,677.0,1000.0,67.7,1.0,67700.0
4,,1.0000,14,,1.0000*,57.9,1000.0,5.8,1.0,5790.4
5,,1.0000,6,,1.0000*,991.8,1000.0,99.2,1.0,99184.1
5,,1.0000,8,,1.0000*,332.3,1000.0,33.2,1.0,33230.3
6,,1.0000*,7,,1.0000,532.4,1000.0,53.2,1.0,53239.9
6,,1.0000,11,,1.0000*,108.3,1000.0,10.8,1.0,10833.5
7,,1.0000*,8,,1.0000,285.9,1000.0,28.6,1.0,28593.4
8,,1.0000*,9,,1.0000,100.4,1000.0,10.0,1.0,10041.5
9,,1.0000,39,,1.0000*,132.4,1000.0,13.2,1.0,13244.6
10,,1.0000*,11,,1.0000,49.5,1000.0,4.9,1.0,4946.5
10,,1.0000*,13,,1.0000,684.8,1000.0,68.5,1.0,68483.3
13,,1.0000*,14,,1.0000,710.2,1000.0,71.0,1.0,71015.4
14,,1.0000*,15,,1.0000,690.3,1000.0,69.0,1.0,69033.7
15,,1.0000,16,,1.0000*,670.6,1000.0,67.1,1.0,67058.0
16,,1.0000*,17,,1.0000,158.8,1000.0,15.9,1.0,15875.7
16,,1.0000,19,,1.0000*,460.3,500.0,92.1,1.0,46030.6
16,,1.0000,21,,1.0000*,330.9,500.0,66.2,1.0,33085.9
16,,1.0000*,24,,1.0000,112.1,500.0,22.4,1.0,11205.1
17,,1.0000*,18,,1.0000,81.5,500.0,16.3,1.0,8150.3
17,,1.0000*,27,,1.0000,75.2,500.0,15.0,1.0,7520.3
21,,1.0000,22,,1.0000*,618.7,500.0,123.7,1.0,61869.1
22,,1.0000,23,,1.0000*,75.5,500.0,15.1,1.0,7553.2
23,,1.0000*,24,,1.0000,353.9,500.0,70.8,1.0,35390.3
25,,1.0000,26,,1.0000*,162.4,500.0,32.5,1.0,16238.2
26,,1.0000,27,,1.0000*,357.3,500.0,71.5,1.0,35728.1
26,,1.0000,28,,1.0000*,151.6,500.0,30.3,1.0,15161.1
26,,1.0000,29,,1.0000*,202.9,500.0,40.6,1.0,20294.3
28,,1.0000,29,,1.0000*,351.2,500.0,70.2,1.0,35115.4
