from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000,2,,1.0000*,228.5,1000.0,22.8,1.0,22847.8
1,,1.0000*,39,,1.0000,211.3,1000.0,21.1,1.0,21134.6
2,,1.0000*,3,,1.0000,865.9,1000.0,86.6,1.0,86593.7
2,,1.0000,25,,1.0000*,968.4,1000.0,96.8,1.0,96836.8
3,,1.0000*,4,,1.0000,311.7,1000.0,31.2,1.0,31169.3
3,,1.0000*,18,,1.0000,240.2,1000.0,24.0,1.0,24018.6
4,,1.0000*,5,,1.0000,279.2,1000.0,27.9,1.0,27920.1
4,,1.0000,14,,1.0000*,27.1,1000.0,2.7,1.0,2713.9
5,,1.0000,6,,1.0000*,480.2,1000.0,48.0,1.0,48015.8
5,,1.0000,8,,1.0000*,288.3,1000.0,28.8,1.0,28831.4
6,,1.0000*,7,,1.0000,404.2,1000.0,40.4,1.0,40423.1
6,,1.0000,11,,1.0000*,251.7,1000.0,25.2,1.0,25169.3
7,,1.0000,8,,1.0000*,157.0,1000.0,15.7,1.0,15701.5
8,,1.0000*,9,,1.0000,106.4,1000.0,10.6,1.0,10642.7
9,,1.0000,39,,1.0000*,173.1,1000.0,17.3,1.0,17313.0
10,,1.0000*,11,,1.0000,237.4,1000.0,23.7,1.0,23742.9
10,,1.0000*,13,,1.0000,447.3,1000.0,44.7,1.0,44732.0
13,,1.0000*,14,,1.0000,447.3,1000.0,44.7,1.0,44728.7
14,,1.0000*,15,,1.0000,450.8,1000.0,45.1,1.0,45075.9
15,,1.0000,16,,1.0000*,897.1,1000.0,89.7,1.0,89708.6
16,,1.0000,17,,1.0000*,400.3,1000.0,40.0,1.0,40028.7
16,,1.0000,19,,1.0000*,465.1,500.0,93.0,1.0,46511.3
16,,1.0000,21,,1.0000*,330.3,500.0,66.1,1.0,33030.2
16,,1.0000*,24,,1.0000,122.3,500.0,24.5,1.0,12227.3
17,,1.0000,18,,1.0000*,91.4,500.0,18.3,1.0,9138.0
17,,1.0000,27,,1.0000*,320.4,500.0,64.1,1.0,32041.1
21,,1.0000,22,,1.0000*,622.5,500.0,124.5,1.0,62250.8
22,,1.0000,23,,1.0000*,76.3,500.0,15.3,1.0,7627.8
23,,1.0000*,24,,1.0000,354.3,500.0,70.9,1.0,35433.9
25,,1.0000*,26,,1.0000,416.7,500.0,83.3,1.0,41669.0
26,,1.0000*,27,,1.0000,605.4,500.0,121.1,1.0,60540.4
26,,1.0000*,28,,1.0000,147.6,500.0,29.5,1.0,14760.5
26,,1.0000,29,,1.0000*,196.4,500.0,39.3,1.0,19636.5
28,,1.0000,29,,1.0000*,349.7,500.0,69.9,1.0,34966.2
