NUMBER,PU,Angle
1,1.0312395095825195,0.018096184358000755
2,1.0221563577651978,0.14843277633190155
3,1.0178123712539673,0.0023615502286702394
4,1.0293117761611938,-0.12316077202558517
5,1.049264907836914,-0.1685265600681305
6,1.0525243282318115,-0.1498049944639206
7,1.0393840074539185,-0.17986130714416504
8,1.0368764400482178,-0.18529750406742096
9,1.0437560081481934,-0.1111789271235466
10,1.0431997776031494,-0.08300001174211502
11,1.0447038412094116,-0.10553137212991714
12,1.0293445587158203,-0.09672057628631592
13,1.039334774017334,-0.08612034469842911
14,1.032925009727478,-0.09119022637605667
15,1.0207737684249878,-0.047578874975442886
16,1.031627893447876,-0.0010773863177746534
17,1.0278853178024292,0.002107989974319935
18,1.0227614641189575,-0.005393425468355417
19,1.0497784614562988,0.0796634703874588
20,0.9908314347267151,0.05501576140522957
21,1.0316576957702637,0.04093972221016884
22,1.0497398376464844,0.11859577894210815
23,1.0447317361831665,0.11513485759496689
24,1.0371780395507812,0.0010100130457431078
25,1.0328795909881592,0.1515100598335266
26,1.037727952003479,0.0817059874534607
27,1.0263309478759766,0.024554600939154625
28,1.042696237564087,0.14374668896198273
29,1.044847846031189,0.19229790568351746
30,1.0,0.3773050010204315
31,0.9819999933242798,-0.02769487537443638
32,0.9830999970436096,0.053051259368658066
33,0.9972000122070312,0.17072860896587372
34,1.0123000144958496,0.14560672640800476
35,1.049299955368042,0.20519916713237762
36,1.0635000467300415,0.25220009684562683
37,1.0277999639511108,0.2721407115459442
38,1.0264999866485596,0.3159288465976715
39,1.0299999713897705,-0.05893916264176369
