NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,358.8522033691406,30-1 
31,1 ,750.0,0.0,677.5134887695312,800.0,-500.0,483.65802001953125,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,89.29872131347656,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,114.87305450439453,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,169.73715209960938,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,217.77651977539062,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,104.21721649169922,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,62.99134063720703,37-1 
37,2 ,400.0,0.0,1000.0,300.0,0.0,116.65062713623047,37-2 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,58.90354537963867,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,116.66641235351562,39-1 
