NUMBER,PU,Angle
1,1.049320936203003,-0.1491360366344452
2,1.0545405149459839,-0.097493015229702
3,1.044468641281128,-0.14555896818637848
4,1.034910798072815,-0.16447331011295319
5,1.0451890230178833,-0.17614951729774475
6,1.0467040538787842,-0.1488499939441681
7,1.0345088243484497,-0.18943239748477936
8,1.0326179265975952,-0.20011383295059204
9,1.043339490890503,-0.1890941858291626
10,1.0327122211456299,-0.024544354528188705
11,1.0344657897949219,-0.06713396310806274
12,1.0196253061294556,-0.05892255902290344
13,1.0305956602096558,-0.048904843628406525
14,1.030966877937317,-0.10403810441493988
15,1.0271611213684082,-0.11955919861793518
16,1.0399073362350464,-0.09910035133361816
17,1.0427790880203247,-0.11998102068901062
18,1.0421030521392822,-0.13707558810710907
19,1.0528233051300049,-0.0188153013586998
20,0.9924928545951843,-0.04328487068414688
21,1.037484884262085,-0.057502686977386475
22,1.0528600215911865,0.019637642428278923
23,1.0479612350463867,0.016194157302379608
24,1.0447245836257935,-0.09701012820005417
25,1.062208890914917,-0.07195156812667847
26,1.0575264692306519,-0.09060555696487427
27,1.0450197458267212,-0.12400668859481812
28,1.0529429912567139,-0.02959061972796917
29,1.0518776178359985,0.018419692292809486
30,1.0475000143051147,-0.05549267679452896
31,0.9819999933242798,-0.02769487537443638
32,0.9999999403953552,0.32440969347953796
33,0.9972000122070312,0.07212885469198227
34,1.0123000144958496,0.047238029539585114
35,1.049299955368042,0.10598374158143997
36,1.0635000467300415,0.15289194881916046
37,1.0277999639511108,0.046054691076278687
38,1.0264999866485596,0.14156600832939148
39,1.0299999713897705,-0.1805286854505539
