NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,96.80606842041016,30-1 
31,1 ,750.0,0.0,572.430419921875,800.0,-500.0,464.50799560546875,31-1 
31,2 ,400.0,0.0,1002.0067138671875,300.0,0.0,300.0,31-2 
32,1 ,750.0,0.0,650.0,800.0,-500.0,49.34700012207031,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,78.50182342529297,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,152.8838348388672,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,176.9570770263672,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,81.06906127929688,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-27.558168411254883,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,4.612208366394043,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-6.769160747528076,39-1 
