from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,227.5,1000.0,22.7,1.0 22749.2
1,,1.0000,39,,1.0000*,232.1,1000.0,23.2,1.0 23210.5
2,,1.0000,3,,1.0000*,380.1,1000.0,38.0,1.0 38008.1
2,,1.0000,25,,1.0000*,362.5,1000.0,36.3,1.0 36251.2
3,,1.0000*,4,,1.0000,411.8,1000.0,41.2,1.0 41176.5
3,,1.0000,18,,1.0000*,399.6,1000.0,40.0,1.0 39961.2
4,,1.0000,5,,1.0000*,404.0,1000.0,40.4,1.0 40398.7
4,,1.0000*,14,,1.0000,452.1,1000.0,45.2,1.0 45210.9
5,,1.0000,6,,1.0000*,873.2,1000.0,87.3,1.0 87322.8
5,,1.0000,8,,1.0000*,240.5,1000.0,24.0,1.0 24046.4
6,,1.0000*,7,,1.0000,436.5,1000.0,43.6,1.0 43649.4
6,,1.0000*,11,,1.0000,682.5,1000.0,68.3,1.0 68251.2
7,,1.0000,8,,1.0000*,188.9,1000.0,18.9,1.0 18893.0
8,,1.0000*,9,,1.0000,124.1,1000.0,12.4,1.0 12409.4
9,,1.0000,39,,1.0000*,163.0,1000.0,16.3,1.0 16302.6
10,,1.0000*,11,,1.0000,642.2,1000.0,64.2,1.0 64219.3
10,,1.0000,13,,1.0000*,153.6,1000.0,15.4,1.0 15362.8
13,,1.0000,14,,1.0000*,136.2,1000.0,13.6,1.0 13621.6
14,,1.0000*,15,,1.0000,507.1,1000.0,50.7,1.0 50709.7
15,,1.0000,16,,1.0000*,796.1,1000.0,79.6,1.0 79608.4
16,,1.0000,17,,1.0000*,685.0,1000.0,68.5,1.0 68496.7
16,,1.0000,19,,1.0000*,500.4,500.0,100.1,1.0 50036.4
16,,1.0000*,21,,1.0000,866.6,500.0,173.3,1.0 86658.9
16,,1.0000*,24,,1.0000,503.9,500.0,100.8,1.0 50388.5
17,,1.0000,18,,1.0000*,543.5,500.0,108.7,1.0 54353.1
17,,1.0000*,27,,1.0000,161.1,500.0,32.2,1.0 16111.1
21,,1.0000,22,,1.0000*,1146.0,500.0,229.2,1.0114599.1
22,,1.0000*,23,,1.0000,602.1,500.0,120.4,1.0 60210.9
23,,1.0000,24,,1.0000*,824.3,500.0,164.9,1.0 82426.7
25,,1.0000,26,,1.0000*,85.3,500.0,17.1,1.0  8526.8
26,,1.0000,27,,1.0000*,226.1,500.0,45.2,1.0 22611.7
26,,1.0000,28,,1.0000*,147.4,500.0,29.5,1.0 14736.1
26,,1.0000,29,,1.0000*,198.7,500.0,39.7,1.0 19871.2
28,,1.0000,29,,1.0000*,350.1,500.0,70.0,1.0 35007.1
