NUMBER,PU,Angle
1,1.0436609983444214,-0.0881747454404831
2,1.0446984767913818,-0.004909601993858814
3,1.0275022983551025,-0.054697051644325256
4,1.0270966291427612,-0.13760510087013245
5,1.045964241027832,-0.18108181655406952
6,1.0489811897277832,-0.16056396067142487
7,1.0362597703933716,-0.19553542137145996
8,1.034022331237793,-0.20340749621391296
9,1.0437021255493164,-0.16558246314525604
10,1.0378342866897583,-0.08447704464197159
11,1.0397365093231201,-0.1100628450512886
12,1.02333402633667,-0.0983029380440712
13,1.0326417684555054,-0.08469664305448532
14,1.0229514837265015,-0.0821911171078682
15,0.9975008964538574,0.020200982689857483
16,1.0069084167480469,0.09422469884157181
17,1.015123963356018,0.03658004477620125
18,1.017484426498413,-0.0061805713921785355
19,1.0199644565582275,0.36816146969795227
20,0.9745574593544006,0.3416931927204132
21,1.0142507553100586,0.13754619657993317
22,1.0404179096221924,0.21678583323955536
23,1.0350831747055054,0.21327117085456848
24,1.0146466493606567,0.09630238264799118
25,1.0573159456253052,0.02883988432586193
26,1.0454292297363281,0.037603769451379776
27,1.0258324146270752,0.016474824398756027
28,1.046682596206665,0.09924039244651794
29,1.0475826263427734,0.14757955074310303
30,1.0475000143051147,0.03748666122555733
31,0.9819999933242798,-0.02769487537443638
32,0.9830999970436096,0.05228196829557419
33,1.0,0.6103686690330505
34,1.0123000144958496,0.4329630136489868
35,1.049299955368042,0.30416715145111084
36,1.0635000467300415,0.35144805908203125
37,1.0277999639511108,0.14727380871772766
38,1.0264999866485596,0.27102118730545044
39,1.029999852180481,-0.1385091245174408
