NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,90.84099578857422,30-1 
31,1 ,750.0,0.0,1072.3885498046875,800.0,-500.0,490.7607116699219,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,28.780603408813477,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,74.63792419433594,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,151.093505859375,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,172.62216186523438,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,78.61073303222656,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-30.965206146240234,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,2.387255907058716,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-19.678972244262695,39-1 
