NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,142.87161254882812,30-1 
31,1 ,750.0,0.0,591.0784912109375,800.0,-500.0,468.54595947265625,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,72.09468078613281,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,89.46991729736328,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,157.96592712402344,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,189.26417541503906,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,88.04821014404297,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,11.64281940460205,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,20.72087860107422,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,10.897025108337402,39-1 
39,2 ,400.0,0.0,1000.0,300.0,0.0,10.897025108337402,39-2 
