from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000*,2,,1.0000,122.6,1000.0,12.3,1.0 12259.4
1,,1.0000,39,,1.0000*,164.8,1000.0,16.5,1.0 16478.9
2,,1.0000*,3,,1.0000,367.9,1000.0,36.8,1.0 36787.9
2,,1.0000,25,,1.0000*,262.7,1000.0,26.3,1.0 26274.1
3,,1.0000,4,,1.0000*,91.7,1000.0,9.2,1.0  9165.6
3,,1.0000,18,,1.0000*,52.5,1000.0,5.3,1.0  5252.1
4,,1.0000*,5,,1.0000,129.9,1000.0,13.0,1.0 12986.9
4,,1.0000,14,,1.0000*,301.6,1000.0,30.2,1.0 30162.1
5,,1.0000,6,,1.0000*,1351.9,1000.0,135.2,1.0135188.2
5,,1.0000,8,,1.0000*,254.5,1000.0,25.4,1.0 25448.0
6,,1.0000*,7,,1.0000,528.2,1000.0,52.8,1.0 52819.6
6,,1.0000,11,,1.0000*,313.4,1000.0,31.3,1.0 31341.4
7,,1.0000,8,,1.0000*,281.6,1000.0,28.2,1.0 28158.4
8,,1.0000*,9,,1.0000,47.7,1000.0,4.8,1.0  4770.7
9,,1.0000,39,,1.0000*,123.2,1000.0,12.3,1.0 12322.2
10,,1.0000*,11,,1.0000,310.8,1000.0,31.1,1.0 31078.2
10,,1.0000*,13,,1.0000,342.2,1000.0,34.2,1.0 34216.2
13,,1.0000*,14,,1.0000,338.9,1000.0,33.9,1.0 33887.7
14,,1.0000,15,,1.0000*,67.3,1000.0,6.7,1.0  6726.9
15,,1.0000*,16,,1.0000,299.2,1000.0,29.9,1.0 29918.0
16,,1.0000*,17,,1.0000,217.5,1000.0,21.8,1.0 21751.0
16,,1.0000,19,,1.0000*,455.0,500.0,91.0,1.0 45504.8
16,,1.0000,21,,1.0000*,334.6,500.0,66.9,1.0 33458.0
16,,1.0000*,24,,1.0000,92.4,500.0,18.5,1.0  9237.4
17,,1.0000*,18,,1.0000,197.9,500.0,39.6,1.0 19791.1
17,,1.0000*,27,,1.0000,29.9,500.0,6.0,1.0  2988.3
21,,1.0000,22,,1.0000*,612.8,500.0,122.6,1.0 61282.0
22,,1.0000,23,,1.0000*,74.1,500.0,14.8,1.0  7409.1
23,,1.0000*,24,,1.0000,354.2,500.0,70.8,1.0 35423.7
25,,1.0000,26,,1.0000*,84.1,500.0,16.8,1.0  8405.2
26,,1.0000,27,,1.0000*,276.2,500.0,55.2,1.0 27620.8
26,,1.0000,28,,1.0000*,155.1,500.0,31.0,1.0 15509.9
26,,1.0000,29,,1.0000*,206.3,500.0,41.3,1.0 20626.4
28,,1.0000,29,,1.0000*,352.2,500.0,70.4,1.0 35219.9
