from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,310.7,1000.0,31.1,1.0 31066.9
1,,1.0000*,39,,1.0000,299.8,1000.0,30.0,1.0 29977.7
2,,1.0000*,3,,1.0000,849.8,1000.0,85.0,1.0 84978.3
2,,1.0000,25,,1.0000*,1043.2,1000.0,104.3,1.0104317.5
3,,1.0000,4,,1.0000*,560.6,1000.0,56.1,1.0 56064.0
3,,1.0000*,18,,1.0000,62.0,1000.0,6.2,1.0  6204.1
4,,1.0000,5,,1.0000*,382.0,1000.0,38.2,1.0 38199.4
4,,1.0000,14,,1.0000*,287.1,1000.0,28.7,1.0 28705.2
5,,1.0000,6,,1.0000*,854.3,1000.0,85.4,1.0 85430.2
5,,1.0000,8,,1.0000*,210.5,1000.0,21.0,1.0 21048.4
6,,1.0000*,7,,1.0000,404.3,1000.0,40.4,1.0 40428.3
6,,1.0000*,11,,1.0000,587.7,1000.0,58.8,1.0 58773.5
7,,1.0000,8,,1.0000*,156.9,1000.0,15.7,1.0 15689.8
8,,1.0000*,9,,1.0000,191.4,1000.0,19.1,1.0 19140.2
9,,1.0000,39,,1.0000*,227.4,1000.0,22.7,1.0 22743.6
10,,1.0000*,11,,1.0000,558.8,1000.0,55.9,1.0 55883.4
10,,1.0000,13,,1.0000*,134.1,1000.0,13.4,1.0 13414.5
13,,1.0000,14,,1.0000*,101.4,1000.0,10.1,1.0 10138.0
14,,1.0000,15,,1.0000*,234.5,1000.0,23.5,1.0 23451.5
15,,1.0000,16,,1.0000*,543.8,1000.0,54.4,1.0 54377.0
16,,1.0000,17,,1.0000*,79.5,1000.0,7.9,1.0  7948.0
16,,1.0000,19,,1.0000*,459.4,500.0,91.9,1.0 45941.3
16,,1.0000,21,,1.0000*,331.1,500.0,66.2,1.0 33111.3
16,,1.0000*,24,,1.0000,109.7,500.0,21.9,1.0 10974.2
17,,1.0000,18,,1.0000*,201.4,500.0,40.3,1.0 20137.3
17,,1.0000,27,,1.0000*,241.6,500.0,48.3,1.0 24158.9
21,,1.0000,22,,1.0000*,617.9,500.0,123.6,1.0 61790.1
22,,1.0000,23,,1.0000*,75.4,500.0,15.1,1.0  7536.4
23,,1.0000*,24,,1.0000,353.9,500.0,70.8,1.0 35386.2
25,,1.0000*,26,,1.0000,336.0,500.0,67.2,1.0 33598.7
26,,1.0000*,27,,1.0000,525.0,500.0,105.0,1.0 52497.1
26,,1.0000,28,,1.0000*,146.9,500.0,29.4,1.0 14686.9
26,,1.0000,29,,1.0000*,198.2,500.0,39.6,1.0 19819.9
28,,1.0000,29,,1.0000*,350.0,500.0,70.0,1.0 34996.6
