from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,224.6,1000.0,22.5,1.0 22460.6
1,,1.0000,39,,1.0000*,232.9,1000.0,23.3,1.0 23290.0
2,,1.0000,3,,1.0000*,371.7,1000.0,37.2,1.0 37167.7
2,,1.0000,25,,1.0000*,361.6,1000.0,36.2,1.0 36164.2
3,,1.0000*,4,,1.0000,410.3,1000.0,41.0,1.0 41032.6
3,,1.0000,18,,1.0000*,388.8,1000.0,38.9,1.0 38878.1
4,,1.0000,5,,1.0000*,395.1,1000.0,39.5,1.0 39506.7
4,,1.0000,14,,1.0000*,451.5,1000.0,45.2,1.0 45152.5
5,,1.0000,6,,1.0000*,872.8,1000.0,87.3,1.0 87283.8
5,,1.0000,8,,1.0000*,243.6,1000.0,24.4,1.0 24356.0
6,,1.0000*,7,,1.0000,437.6,1000.0,43.8,1.0 43763.0
6,,1.0000*,11,,1.0000,680.3,1000.0,68.0,1.0 68031.7
7,,1.0000,8,,1.0000*,190.0,1000.0,19.0,1.0 19001.7
8,,1.0000*,9,,1.0000,120.0,1000.0,12.0,1.0 11996.0
9,,1.0000,39,,1.0000*,167.8,1000.0,16.8,1.0 16779.0
10,,1.0000*,11,,1.0000,640.9,1000.0,64.1,1.0 64094.4
10,,1.0000,13,,1.0000*,128.1,1000.0,12.8,1.0 12813.2
13,,1.0000,14,,1.0000*,110.0,1000.0,11.0,1.0 11004.4
14,,1.0000*,15,,1.0000,493.5,1000.0,49.4,1.0 49350.7
15,,1.0000,16,,1.0000*,796.7,1000.0,79.7,1.0 79666.5
16,,1.0000,17,,1.0000*,667.5,1000.0,66.7,1.0 66748.2
16,,1.0000,19,,1.0000*,1442.8,500.0,288.6,1.0144277.2
16,,1.0000*,21,,1.0000,331.8,500.0,66.4,1.0 33183.9
16,,1.0000*,24,,1.0000,139.9,500.0,28.0,1.0 13994.2
17,,1.0000*,18,,1.0000,537.6,500.0,107.5,1.0 53763.0
17,,1.0000*,27,,1.0000,144.7,500.0,28.9,1.0 14471.4
21,,1.0000,22,,1.0000*,630.3,500.0,126.1,1.0 63035.0
22,,1.0000,23,,1.0000*,77.6,500.0,15.5,1.0  7757.1
23,,1.0000*,24,,1.0000,356.1,500.0,71.2,1.0 35606.0
25,,1.0000,26,,1.0000*,73.7,500.0,14.7,1.0  7366.2
26,,1.0000,27,,1.0000*,211.7,500.0,42.3,1.0 21167.8
26,,1.0000,28,,1.0000*,149.7,500.0,29.9,1.0 14973.3
26,,1.0000,29,,1.0000*,201.1,500.0,40.2,1.0 20110.8
28,,1.0000,29,,1.0000*,350.6,500.0,70.1,1.0 35064.2
