NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,79.84474182128906,30-1 
31,1 ,750.0,0.0,1067.3155517578125,800.0,-500.0,476.4056701660156,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,21.680234909057617,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,65.82684326171875,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,147.01101684570312,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,141.02357482910156,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,29.69464683532715,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-28.195432662963867,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,1.8759872913360596,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-30.355953216552734,39-1 
