NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,97.5965347290039,30-1 
31,1 ,750.0,0.0,575.166015625,800.0,-500.0,474.771728515625,31-1 
31,2 ,400.0,0.0,1006.7952880859375,300.0,0.0,300.0,31-2 
32,1 ,750.0,0.0,650.0,800.0,-500.0,69.99253845214844,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,91.12663269042969,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,158.73358154296875,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,186.2297821044922,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,96.8436279296875,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-6.418834686279297,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,17.258737564086914,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-6.309330463409424,39-1 
