NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,92.38117980957031,30-1 
31,1 ,750.0,0.0,572.0673828125,800.0,-500.0,372.98773193359375,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,11.458834648132324,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,89.80208587646484,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,158.11984252929688,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,267.8572998046875,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,-66.27816772460938,36-1 
36,2 ,400.0,0.0,1000.0,300.0,0.0,0.0,36-2 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-28.884807586669922,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,6.463050842285156,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-30.720964431762695,39-1 
