from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,55.9,1000.0,5.6,1.0,5592.5
1,,1.0000,39,,1.0000*,129.9,1000.0,13.0,1.0,12989.4
2,,1.0000,3,,1.0000*,362.6,1000.0,36.3,1.0,36263.6
2,,1.0000,25,,1.0000*,167.0,1000.0,16.7,1.0,16699.1
3,,1.0000,4,,1.0000*,270.1,1000.0,27.0,1.0,27008.2
3,,1.0000*,18,,1.0000,296.8,1000.0,29.7,1.0,29678.7
4,,1.0000,5,,1.0000*,482.6,1000.0,48.3,1.0,48261.7
4,,1.0000,14,,1.0000*,304.5,1000.0,30.5,1.0,30450.3
5,,1.0000,6,,1.0000*,806.3,1000.0,80.6,1.0,80625.4
5,,1.0000,8,,1.0000*,348.2,1000.0,34.8,1.0,34822.1
6,,1.0000*,7,,1.0000,511.9,1000.0,51.2,1.0,51189.5
6,,1.0000*,11,,1.0000,766.8,1000.0,76.7,1.0,76684.1
7,,1.0000,8,,1.0000*,264.7,1000.0,26.5,1.0,26472.2
8,,1.0000*,9,,1.0000,87.8,1000.0,8.8,1.0,8779.4
9,,1.0000,39,,1.0000*,140.3,1000.0,14.0,1.0,14026.0
10,,1.0000,11,,1.0000*,758.3,1000.0,75.8,1.0,75833.5
10,,1.0000*,13,,1.0000,909.9,1000.0,91.0,1.0,90988.5
13,,1.0000*,14,,1.0000,910.8,1000.0,91.1,1.0,91081.6
14,,1.0000*,15,,1.0000,610.4,1000.0,61.0,1.0,61038.9
15,,1.0000*,16,,1.0000,345.6,1000.0,34.6,1.0,34555.8
16,,1.0000*,17,,1.0000,220.5,1000.0,22.1,1.0,22053.2
16,,1.0000,19,,1.0000*,456.8,500.0,91.4,1.0,45683.3
16,,1.0000*,21,,1.0000,194.2,500.0,38.8,1.0,19423.2
16,,1.0000,24,,1.0000*,450.0,500.0,90.0,1.0,45000.1
17,,1.0000,18,,1.0000*,138.9,500.0,27.8,1.0,13885.1
17,,1.0000*,27,,1.0000,83.6,500.0,16.7,1.0,8364.3
21,,1.0000*,22,,1.0000,146.8,500.0,29.4,1.0,14678.7
22,,1.0000*,23,,1.0000,569.0,500.0,113.8,1.0,56902.8
23,,1.0000,24,,1.0000*,127.9,500.0,25.6,1.0,12792.7
25,,1.0000*,26,,1.0000,175.0,500.0,35.0,1.0,17504.4
26,,1.0000*,27,,1.0000,368.1,500.0,73.6,1.0,36812.8
26,,1.0000,28,,1.0000*,152.6,500.0,30.5,1.0,15264.6
26,,1.0000,29,,1.0000*,203.9,500.0,40.8,1.0,20393.9
28,,1.0000,29,,1.0000*,351.5,500.0,70.3,1.0,35145.3
