from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,232.8,1000.0,23.3,1.0 23278.8
1,,1.0000,39,,1.0000*,226.5,1000.0,22.6,1.0 22648.0
2,,1.0000*,3,,1.0000,1009.7,1000.0,101.0,1.0100969.0
2,,1.0000*,25,,1.0000,72.1,1000.0,7.2,1.0  7209.8
3,,1.0000*,4,,1.0000,278.8,1000.0,27.9,1.0 27883.3
3,,1.0000*,18,,1.0000,416.8,1000.0,41.7,1.0 41680.5
4,,1.0000*,5,,1.0000,245.2,1000.0,24.5,1.0 24522.4
4,,1.0000,14,,1.0000*,61.9,1000.0,6.2,1.0  6189.4
5,,1.0000,6,,1.0000*,448.1,1000.0,44.8,1.0 44809.5
5,,1.0000,8,,1.0000*,288.5,1000.0,28.8,1.0 28847.6
6,,1.0000*,7,,1.0000,396.9,1000.0,39.7,1.0 39693.7
6,,1.0000,11,,1.0000*,288.6,1000.0,28.9,1.0 28858.0
7,,1.0000,8,,1.0000*,150.1,1000.0,15.0,1.0 15006.8
8,,1.0000,9,,1.0000*,118.5,1000.0,11.9,1.0 11853.3
9,,1.0000,39,,1.0000*,189.8,1000.0,19.0,1.0 18979.5
10,,1.0000*,11,,1.0000,275.8,1000.0,27.6,1.0 27581.3
10,,1.0000*,13,,1.0000,399.3,1000.0,39.9,1.0 39934.9
13,,1.0000*,14,,1.0000,397.9,1000.0,39.8,1.0 39787.6
14,,1.0000,15,,1.0000*,338.1,1000.0,33.8,1.0 33812.1
15,,1.0000*,16,,1.0000,96.9,1000.0,9.7,1.0  9689.8
16,,1.0000,17,,1.0000*,499.0,1000.0,49.9,1.0 49896.0
16,,1.0000,19,,1.0000*,457.5,500.0,91.5,1.0 45746.8
16,,1.0000*,21,,1.0000,194.9,500.0,39.0,1.0 19494.3
16,,1.0000,24,,1.0000*,450.7,500.0,90.1,1.0 45068.5
17,,1.0000,18,,1.0000*,263.8,500.0,52.8,1.0 26377.3
17,,1.0000,27,,1.0000*,243.4,500.0,48.7,1.0 24340.3
21,,1.0000*,22,,1.0000,150.1,500.0,30.0,1.0 15010.4
22,,1.0000*,23,,1.0000,569.1,500.0,113.8,1.0 56911.9
23,,1.0000,24,,1.0000*,128.6,500.0,25.7,1.0 12861.4
25,,1.0000*,26,,1.0000,336.8,500.0,67.4,1.0 33679.8
26,,1.0000*,27,,1.0000,521.7,500.0,104.3,1.0 52174.5
26,,1.0000,28,,1.0000*,146.5,500.0,29.3,1.0 14653.2
26,,1.0000,29,,1.0000*,197.8,500.0,39.6,1.0 19784.5
28,,1.0000,29,,1.0000*,349.9,500.0,70.0,1.0 34989.8
