from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000*,2,,1.0000,49.8,1000.0,5.0,1.0  4979.0
1,,1.0000,39,,1.0000*,128.8,1000.0,12.9,1.0 12881.8
2,,1.0000*,3,,1.0000,374.8,1000.0,37.5,1.0 37484.3
2,,1.0000,25,,1.0000*,157.1,1000.0,15.7,1.0 15706.7
3,,1.0000,4,,1.0000*,284.3,1000.0,28.4,1.0 28430.8
3,,1.0000*,18,,1.0000,323.7,1000.0,32.4,1.0 32373.2
4,,1.0000,5,,1.0000*,684.4,1000.0,68.4,1.0 68437.7
4,,1.0000,14,,1.0000*,105.3,1000.0,10.5,1.0 10532.1
5,,1.0000,6,,1.0000*,1008.4,1000.0,100.8,1.0100842.8
5,,1.0000,8,,1.0000*,340.7,1000.0,34.1,1.0 34071.3
6,,1.0000*,7,,1.0000,541.6,1000.0,54.2,1.0 54160.3
6,,1.0000,11,,1.0000*,85.2,1000.0,8.5,1.0  8519.8
7,,1.0000*,8,,1.0000,294.8,1000.0,29.5,1.0 29484.2
8,,1.0000*,9,,1.0000,110.3,1000.0,11.0,1.0 11026.4
9,,1.0000,39,,1.0000*,147.1,1000.0,14.7,1.0 14707.7
10,,1.0000*,11,,1.0000,34.8,1000.0,3.5,1.0  3480.7
10,,1.0000*,13,,1.0000,651.4,1000.0,65.1,1.0 65136.8
13,,1.0000*,14,,1.0000,676.0,1000.0,67.6,1.0 67599.4
14,,1.0000*,15,,1.0000,572.5,1000.0,57.3,1.0 57251.8
15,,1.0000*,16,,1.0000,303.8,1000.0,30.4,1.0 30382.2
16,,1.0000,17,,1.0000*,256.3,1000.0,25.6,1.0 25633.1
16,,1.0000,19,,1.0000*,456.3,500.0,91.3,1.0 45631.7
16,,1.0000*,21,,1.0000,193.6,500.0,38.7,1.0 19364.8
16,,1.0000,24,,1.0000*,449.4,500.0,89.9,1.0 44938.5
17,,1.0000,18,,1.0000*,166.1,500.0,33.2,1.0 16609.5
17,,1.0000,27,,1.0000*,93.9,500.0,18.8,1.0  9388.0
21,,1.0000*,22,,1.0000,143.8,500.0,28.8,1.0 14377.5
22,,1.0000*,23,,1.0000,568.9,500.0,113.8,1.0 56894.4
23,,1.0000,24,,1.0000*,127.3,500.0,25.5,1.0 12734.0
25,,1.0000*,26,,1.0000,185.5,500.0,37.1,1.0 18551.8
26,,1.0000*,27,,1.0000,377.9,500.0,75.6,1.0 37793.3
26,,1.0000,28,,1.0000*,152.7,500.0,30.5,1.0 15269.0
26,,1.0000,29,,1.0000*,204.0,500.0,40.8,1.0 20398.1
28,,1.0000,29,,1.0000*,351.5,500.0,70.3,1.0 35146.6
