NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,126.14349365234375,30-1 
31,1 ,750.0,0.0,593.2378540039062,800.0,-500.0,503.731689453125,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,191.47584533691406,32-1 
32,2 ,400.0,0.0,1000.0,300.0,0.0,294.5782165527344,32-2 
33,1 ,750.0,0.0,632.0,800.0,-500.0,99.10758972167969,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,162.43170166015625,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,200.08001708984375,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,94.18172454833984,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-11.543901443481445,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,15.69472885131836,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,21.5555362701416,39-1 
