from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000*,2,,1.0000,77.0,1000.0,7.7,1.0  7697.0
1,,1.0000,39,,1.0000*,137.1,1000.0,13.7,1.0 13707.8
2,,1.0000*,3,,1.0000,417.7,1000.0,41.8,1.0 41767.3
2,,1.0000,25,,1.0000*,257.5,1000.0,25.7,1.0 25747.4
3,,1.0000,4,,1.0000*,161.0,1000.0,16.1,1.0 16104.5
3,,1.0000,18,,1.0000*,67.5,1000.0,6.8,1.0  6755.0
4,,1.0000,5,,1.0000*,855.5,1000.0,85.5,1.0 85546.3
4,,1.0000,14,,1.0000*,508.2,1000.0,50.8,1.0 50824.6
5,,1.0000,6,,1.0000*,1130.7,1000.0,113.1,1.0113073.8
5,,1.0000,8,,1.0000*,298.7,1000.0,29.9,1.0 29869.0
6,,1.0000*,7,,1.0000,530.4,1000.0,53.0,1.0 53043.6
6,,1.0000,11,,1.0000*,124.2,1000.0,12.4,1.0 12417.9
7,,1.0000,8,,1.0000*,282.8,1000.0,28.3,1.0 28283.5
8,,1.0000*,9,,1.0000,60.7,1000.0,6.1,1.0  6066.6
9,,1.0000,39,,1.0000*,129.2,1000.0,12.9,1.0 12919.1
10,,1.0000*,11,,1.0000,114.5,1000.0,11.4,1.0 11447.0
10,,1.0000*,13,,1.0000,552.0,1000.0,55.2,1.0 55198.8
13,,1.0000*,14,,1.0000,566.5,1000.0,56.7,1.0 56654.3
14,,1.0000,15,,1.0000*,69.8,1000.0,7.0,1.0  6975.6
15,,1.0000*,16,,1.0000,286.7,1000.0,28.7,1.0 28670.8
16,,1.0000*,17,,1.0000,234.8,1000.0,23.5,1.0 23481.0
16,,1.0000,19,,1.0000*,455.5,500.0,91.1,1.0 45554.5
16,,1.0000,21,,1.0000*,333.7,500.0,66.7,1.0 33371.5
16,,1.0000*,24,,1.0000,95.6,500.0,19.1,1.0  9563.3
17,,1.0000*,18,,1.0000,219.2,500.0,43.8,1.0 21923.4
17,,1.0000*,27,,1.0000,31.7,500.0,6.3,1.0  3170.1
21,,1.0000,22,,1.0000*,613.7,500.0,122.7,1.0 61365.8
22,,1.0000,23,,1.0000*,74.3,500.0,14.9,1.0  7433.1
23,,1.0000*,24,,1.0000,354.1,500.0,70.8,1.0 35407.2
25,,1.0000,26,,1.0000*,87.1,500.0,17.4,1.0  8710.5
26,,1.0000,27,,1.0000*,280.1,500.0,56.0,1.0 28008.7
26,,1.0000,28,,1.0000*,154.3,500.0,30.9,1.0 15433.6
26,,1.0000,29,,1.0000*,205.5,500.0,41.1,1.0 20554.5
28,,1.0000,29,,1.0000*,352.0,500.0,70.4,1.0 35196.2
