from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000,2,,1.0000*,94.9,1000.0,9.5,1.0,9491.2
1,,1.0000,39,,1.0000*,144.3,1000.0,14.4,1.0,14428.0
2,,1.0000*,3,,1.0000,407.7,1000.0,40.8,1.0,40767.7
2,,1.0000,25,,1.0000*,266.8,1000.0,26.7,1.0,26675.3
3,,1.0000,4,,1.0000*,182.4,1000.0,18.2,1.0,18235.1
3,,1.0000,18,,1.0000*,93.5,1000.0,9.4,1.0,9352.9
4,,1.0000,5,,1.0000*,650.8,1000.0,65.1,1.0,65084.7
4,,1.0000*,14,,1.0000,702.0,1000.0,70.2,1.0,70199.1
5,,1.0000,6,,1.0000*,928.9,1000.0,92.9,1.0,92888.6
5,,1.0000,8,,1.0000*,304.1,1000.0,30.4,1.0,30413.3
6,,1.0000*,7,,1.0000,498.7,1000.0,49.9,1.0,49869.9
6,,1.0000*,11,,1.0000,869.5,1000.0,86.9,1.0,86950.0
7,,1.0000,8,,1.0000*,251.7,1000.0,25.2,1.0,25174.2
8,,1.0000*,9,,1.0000,57.8,1000.0,5.8,1.0,5776.9
9,,1.0000,39,,1.0000*,114.6,1000.0,11.5,1.0,11459.6
10,,1.0000,11,,1.0000*,853.0,1000.0,85.3,1.0,85301.5
10,,1.0000*,13,,1.0000,810.4,1000.0,81.0,1.0,81035.5
13,,1.0000*,14,,1.0000,802.0,1000.0,80.2,1.0,80199.5
14,,1.0000*,15,,1.0000,99.3,1000.0,9.9,1.0,9928.3
15,,1.0000*,16,,1.0000,266.7,1000.0,26.7,1.0,26669.8
16,,1.0000*,17,,1.0000,274.4,1000.0,27.4,1.0,27440.2
16,,1.0000,19,,1.0000*,456.7,500.0,91.3,1.0,45671.1
16,,1.0000,21,,1.0000*,332.5,500.0,66.5,1.0,33249.3
16,,1.0000*,24,,1.0000,101.1,500.0,20.2,1.0,10107.8
17,,1.0000*,18,,1.0000,247.6,500.0,49.5,1.0,24760.3
17,,1.0000*,27,,1.0000,43.1,500.0,8.6,1.0,4305.8
21,,1.0000,22,,1.0000*,615.2,500.0,123.0,1.0,61517.7
22,,1.0000,23,,1.0000*,74.7,500.0,14.9,1.0,7473.1
23,,1.0000*,24,,1.0000,353.9,500.0,70.8,1.0,35389.6
25,,1.0000,26,,1.0000*,78.5,500.0,15.7,1.0,7852.7
26,,1.0000,27,,1.0000*,271.5,500.0,54.3,1.0,27146.4
26,,1.0000,28,,1.0000*,153.5,500.0,30.7,1.0,15350.0
26,,1.0000,29,,1.0000*,204.8,500.0,41.0,1.0,20475.3
28,,1.0000,29,,1.0000*,351.7,500.0,70.3,1.0,35170.7
