NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,178.38803100585938,30-1 
31,1 ,750.0,0.0,653.972412109375,800.0,-500.0,484.8309631347656,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,112.00296783447266,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,354.3096923828125,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,193.88284301757812,34-1 
34,2 ,400.0,0.0,1000.0,300.0,0.0,300.0,34-2 
35,1 ,750.0,0.0,650.0,800.0,-500.0,291.59222412109375,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,146.07827758789062,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,8.09980583190918,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,43.17493438720703,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,35.96393585205078,39-1 
