from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,179.8,1000.0,18.0,1.0 17981.6
1,,1.0000,39,,1.0000*,189.4,1000.0,18.9,1.0 18941.3
2,,1.0000*,3,,1.0000,429.3,1000.0,42.9,1.0 42925.4
2,,1.0000,25,,1.0000*,359.6,1000.0,36.0,1.0 35962.2
3,,1.0000*,4,,1.0000,484.6,1000.0,48.5,1.0 48461.0
3,,1.0000,18,,1.0000*,420.3,1000.0,42.0,1.0 42033.7
4,,1.0000,5,,1.0000*,423.1,1000.0,42.3,1.0 42310.8
4,,1.0000*,14,,1.0000,659.5,1000.0,65.9,1.0 65945.3
5,,1.0000,6,,1.0000*,645.2,1000.0,64.5,1.0 64520.4
5,,1.0000,8,,1.0000*,287.2,1000.0,28.7,1.0 28718.5
6,,1.0000*,7,,1.0000,435.3,1000.0,43.5,1.0 43530.2
6,,1.0000,11,,1.0000*,471.0,1000.0,47.1,1.0 47101.5
7,,1.0000,8,,1.0000*,187.7,1000.0,18.8,1.0 18771.6
8,,1.0000*,9,,1.0000,81.0,1000.0,8.1,1.0  8095.8
9,,1.0000,39,,1.0000*,136.5,1000.0,13.6,1.0 13646.9
10,,1.0000*,11,,1.0000,447.0,1000.0,44.7,1.0 44704.1
10,,1.0000,13,,1.0000*,267.7,1000.0,26.8,1.0 26770.8
13,,1.0000,14,,1.0000*,243.8,1000.0,24.4,1.0 24378.9
14,,1.0000*,15,,1.0000,491.4,1000.0,49.1,1.0 49136.0
15,,1.0000,16,,1.0000*,785.5,1000.0,78.6,1.0 78555.0
16,,1.0000,17,,1.0000*,703.9,1000.0,70.4,1.0 70388.0
16,,1.0000,19,,1.0000*,498.4,500.0,99.7,1.0 49838.3
16,,1.0000*,21,,1.0000,990.1,500.0,198.0,1.0 99011.0
16,,1.0000,24,,1.0000*,393.5,500.0,78.7,1.0 39350.4
17,,1.0000*,18,,1.0000,566.7,500.0,113.3,1.0 56666.4
17,,1.0000*,27,,1.0000,159.2,500.0,31.8,1.0 15916.9
21,,1.0000,22,,1.0000*,1256.3,500.0,251.3,1.0125632.9
22,,1.0000*,23,,1.0000,414.5,500.0,82.9,1.0 41454.7
23,,1.0000*,24,,1.0000,714.0,500.0,142.8,1.0 71401.3
25,,1.0000,26,,1.0000*,83.5,500.0,16.7,1.0  8352.8
26,,1.0000,27,,1.0000*,226.9,500.0,45.4,1.0 22687.8
26,,1.0000,28,,1.0000*,147.3,500.0,29.5,1.0 14730.9
26,,1.0000,29,,1.0000*,198.7,500.0,39.7,1.0 19865.8
28,,1.0000,29,,1.0000*,350.1,500.0,70.0,1.0 35005.9
