NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,199.15782165527344,30-1 
31,1 ,750.0,0.0,643.234375,800.0,-500.0,503.5448913574219,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,134.3400115966797,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,222.74281311035156,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,219.73089599609375,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,628.4315795898438,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,175.01724243164062,36-1 
36,2 ,400.0,0.0,1000.0,300.0,0.0,300.0,36-2 
37,1 ,700.0,0.0,540.0,800.0,-500.0,22.12250328063965,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,58.080204010009766,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,49.32225799560547,39-1 
