Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          TUE, APR 29 2025  21:31
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000*    1      2     2           1.0000     1  1     77.0  1000.0     7.7     1.0  7697.0
     1     1           1.0000     1     39     39          1.0000*    1  1    137.1  1000.0    13.7     1.0 13707.8
     2     2           1.0000*    1      3     3           1.0000     1  1    417.7  1000.0    41.8     1.0 41767.3
     2     2           1.0000     1     25     25          1.0000*    1  1    257.5  1000.0    25.7     1.0 25747.4
     3     3           1.0000     1      4     4           1.0000*    1  1    161.0  1000.0    16.1     1.0 16104.5
     3     3           1.0000     1     18     18          1.0000*    1  1     67.5  1000.0     6.8     1.0  6755.0
     4     4           1.0000     1      5     5           1.0000*    1  1    855.5  1000.0    85.5     1.0 85546.3
     4     4           1.0000     1     14     14          1.0000*    1  1    508.2  1000.0    50.8     1.0 50824.6
     5     5           1.0000     1      6     6           1.0000*    1  1   1130.7  1000.0   113.1     1.0113073.8
     5     5           1.0000     1      8     8           1.0000*    1  1    298.7  1000.0    29.9     1.0 29869.0
     6     6           1.0000*    1      7     7           1.0000     1  1    530.4  1000.0    53.0     1.0 53043.6
     6     6           1.0000     1     11     11          1.0000*    1  1    124.2  1000.0    12.4     1.0 12417.9
     7     7           1.0000     1      8     8           1.0000*    1  1    282.8  1000.0    28.3     1.0 28283.5
     8     8           1.0000*    1      9     9           1.0000     1  1     60.7  1000.0     6.1     1.0  6066.6
     9     9           1.0000     1     39     39          1.0000*    1  1    129.2  1000.0    12.9     1.0 12919.1
    10     10          1.0000*    1     11     11          1.0000     1  1    114.5  1000.0    11.4     1.0 11447.0
    10     10          1.0000*    1     13     13          1.0000     1  1    552.0  1000.0    55.2     1.0 55198.8
    13     13          1.0000*    1     14     14          1.0000     1  1    566.5  1000.0    56.7     1.0 56654.3
    14     14          1.0000     1     15     15          1.0000*    1  1     69.8  1000.0     7.0     1.0  6975.6
    15     15          1.0000*    1     16     16          1.0000     1  1    286.7  1000.0    28.7     1.0 28670.8
    16     16          1.0000*    1     17     17          1.0000     1  1    234.8  1000.0    23.5     1.0 23481.0
    16     16          1.0000     1     19     19          1.0000*    1  1    455.5   500.0    91.1     1.0 45554.5
    16     16          1.0000     1     21     21          1.0000*    1  1    333.7   500.0    66.7     1.0 33371.5
    16     16          1.0000*    1     24     24          1.0000     1  1     95.6   500.0    19.1     1.0  9563.3
    17     17          1.0000*    1     18     18          1.0000     1  1    219.2   500.0    43.8     1.0 21923.4
    17     17          1.0000*    1     27     27          1.0000     1  1     31.7   500.0     6.3     1.0  3170.1
    21     21          1.0000     1     22     22          1.0000*    1  1    613.7   500.0   122.7     1.0 61365.8
    22     22          1.0000     1     23     23          1.0000*    1  1     74.3   500.0    14.9     1.0  7433.1
    23     23          1.0000*    1     24     24          1.0000     1  1    354.1   500.0    70.8     1.0 35407.2
    25     25          1.0000     1     26     26          1.0000*    1  1     87.1   500.0    17.4     1.0  8710.5
    26     26          1.0000     1     27     27          1.0000*    1  1    280.1   500.0    56.0     1.0 28008.7
    26     26          1.0000     1     28     28          1.0000*    1  1    154.3   500.0    30.9     1.0 15433.6
    26     26          1.0000     1     29     29          1.0000*    1  1    205.5   500.0    41.1     1.0 20554.5
    28     28          1.0000     1     29     29          1.0000*    1  1    352.0   500.0    70.4     1.0 35196.2
