NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,113.63485717773438,30-1 
31,1 ,750.0,0.0,575.2313842773438,800.0,-500.0,498.95416259765625,31-1 
31,2 ,400.0,0.0,1006.9095458984375,300.0,0.0,300.0,31-2 
32,1 ,750.0,0.0,650.0,800.0,-500.0,83.06745910644531,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,89.16325378417969,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,157.82383728027344,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,188.92005920410156,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,87.85306549072266,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-17.10740089416504,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,11.24710464477539,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,5.9423089027404785,39-1 
