from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,175.2,1000.0,17.5,1.0 17522.2
1,,1.0000,39,,1.0000*,188.9,1000.0,18.9,1.0 18890.6
2,,1.0000*,3,,1.0000,423.0,1000.0,42.3,1.0 42298.9
2,,1.0000,25,,1.0000*,356.6,1000.0,35.7,1.0 35662.5
3,,1.0000*,4,,1.0000,475.9,1000.0,47.6,1.0 47591.1
3,,1.0000,18,,1.0000*,405.9,1000.0,40.6,1.0 40586.8
4,,1.0000,5,,1.0000*,425.5,1000.0,42.5,1.0 42547.3
4,,1.0000*,14,,1.0000,655.7,1000.0,65.6,1.0 65574.0
5,,1.0000,6,,1.0000*,655.4,1000.0,65.5,1.0 65544.4
5,,1.0000,8,,1.0000*,289.2,1000.0,28.9,1.0 28922.4
6,,1.0000*,7,,1.0000,438.2,1000.0,43.8,1.0 43817.0
6,,1.0000,11,,1.0000*,460.9,1000.0,46.1,1.0 46088.7
7,,1.0000,8,,1.0000*,190.5,1000.0,19.1,1.0 19054.6
8,,1.0000*,9,,1.0000,75.2,1000.0,7.5,1.0  7520.0
9,,1.0000,39,,1.0000*,140.0,1000.0,14.0,1.0 14001.4
10,,1.0000*,11,,1.0000,438.2,1000.0,43.8,1.0 43822.1
10,,1.0000,13,,1.0000*,263.8,1000.0,26.4,1.0 26376.7
13,,1.0000,14,,1.0000*,241.0,1000.0,24.1,1.0 24099.7
14,,1.0000,15,,1.0000*,470.4,1000.0,47.0,1.0 47041.2
15,,1.0000,16,,1.0000*,773.7,1000.0,77.4,1.0 77369.6
16,,1.0000,17,,1.0000*,682.2,1000.0,68.2,1.0 68219.1
16,,1.0000,19,,1.0000*,1433.2,500.0,286.6,1.0143322.9
16,,1.0000*,21,,1.0000,333.0,500.0,66.6,1.0 33303.4
16,,1.0000*,24,,1.0000,145.6,500.0,29.1,1.0 14560.8
17,,1.0000*,18,,1.0000,555.3,500.0,111.1,1.0 55528.7
17,,1.0000*,27,,1.0000,145.2,500.0,29.0,1.0 14519.1
21,,1.0000,22,,1.0000*,633.2,500.0,126.6,1.0 63320.0
22,,1.0000,23,,1.0000*,78.0,500.0,15.6,1.0  7798.9
23,,1.0000*,24,,1.0000,356.9,500.0,71.4,1.0 35687.1
25,,1.0000,26,,1.0000*,74.2,500.0,14.8,1.0  7421.9
26,,1.0000,27,,1.0000*,218.1,500.0,43.6,1.0 21813.8
26,,1.0000,28,,1.0000*,149.0,500.0,29.8,1.0 14896.4
26,,1.0000,29,,1.0000*,200.3,500.0,40.1,1.0 20034.3
28,,1.0000,29,,1.0000*,350.4,500.0,70.1,1.0 35044.7
