Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          SAT, APR 26 2025  22:09
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000     1      2     2           1.0000*    1  1    127.8  1000.0    12.8     1.0 12781.7
     1     1           1.0000     1     39     39          1.0000*    1  1    165.9  1000.0    16.6     1.0 16586.1
     2     2           1.0000*    1      3     3           1.0000     1  1    390.0  1000.0    39.0     1.0 38997.0
     2     2           1.0000     1     25     25          1.0000*    1  1    292.0  1000.0    29.2     1.0 29199.1
     3     3           1.0000*    1      4     4           1.0000     1  1    215.8  1000.0    21.6     1.0 21579.4
     3     3           1.0000     1     18     18          1.0000*    1  1    169.4  1000.0    16.9     1.0 16940.6
     4     4           1.0000     1      5     5           1.0000*    1  1    380.9  1000.0    38.1     1.0 38090.8
     4     4           1.0000     1     14     14          1.0000*    1  1    433.4  1000.0    43.3     1.0 43338.7
     5     5           1.0000     1      6     6           1.0000*    1  1    655.8  1000.0    65.6     1.0 65578.8
     5     5           1.0000     1      8     8           1.0000*    1  1    317.3  1000.0    31.7     1.0 31730.5
     6     6           1.0000*    1      7     7           1.0000     1  1    458.5  1000.0    45.9     1.0 45851.1
     6     6           1.0000     1     11     11          1.0000*    1  1    358.9  1000.0    35.9     1.0 35891.2
     7     7           1.0000     1      8     8           1.0000*    1  1    210.7  1000.0    21.1     1.0 21074.3
     8     8           1.0000*    1      9     9           1.0000     1  1     30.3  1000.0     3.0     1.0  3033.8
     9     9           1.0000     1     39     39          1.0000*    1  1    146.5  1000.0    14.7     1.0 14654.8
    10     10          1.0000*    1     11     11          1.0000     1  1    343.8  1000.0    34.4     1.0 34384.9
    10     10          1.0000     1     13     13          1.0000*    1  1    329.5  1000.0    33.0     1.0 32951.4
    13     13          1.0000     1     14     14          1.0000*    1  1    319.7  1000.0    32.0     1.0 31973.3
    14     14          1.0000     1     15     15          1.0000*    1  1    166.4  1000.0    16.6     1.0 16637.2
    15     15          1.0000     1     16     16          1.0000*    1  1    437.5  1000.0    43.7     1.0 43745.3
    16     16          1.0000*    1     17     17          1.0000     1  1    368.2  1000.0    36.8     1.0 36815.6
    16     16          1.0000     1     19     19          1.0000*    1  1    460.7   500.0    92.1     1.0 46071.2
    16     16          1.0000*    1     21     21          1.0000     1  1    538.9   500.0   107.8     1.0 53890.7
    16     16          1.0000*    1     24     24          1.0000     1  1    153.0   500.0    30.6     1.0 15296.8
    17     17          1.0000*    1     18     18          1.0000     1  1    313.8   500.0    62.8     1.0 31384.7
    17     17          1.0000*    1     27     27          1.0000     1  1     65.6   500.0    13.1     1.0  6562.0
    21     21          1.0000     1     22     22          1.0000*    1  1    799.6   500.0   159.9     1.0 79959.1
    22     22          1.0000*    1     23     23          1.0000     1  1    163.8   500.0    32.8     1.0 16380.6
    23     23          1.0000*    1     24     24          1.0000     1  1    463.0   500.0    92.6     1.0 46298.9
    25     25          1.0000     1     26     26          1.0000*    1  1     67.7   500.0    13.5     1.0  6770.1
    26     26          1.0000     1     27     27          1.0000*    1  1    256.0   500.0    51.2     1.0 25602.2
    26     26          1.0000     1     28     28          1.0000*    1  1    153.0   500.0    30.6     1.0 15301.5
    26     26          1.0000     1     29     29          1.0000*    1  1    204.3   500.0    40.9     1.0 20429.1
    28     28          1.0000     1     29     29          1.0000*    1  1    351.6   500.0    70.3     1.0 35156.2
