NUMBER,PU,Angle
1,1.0512659549713135,-0.2828386425971985
2,1.0574612617492676,-0.24951937794685364
3,1.0506223440170288,-0.30224621295928955
4,1.047168493270874,-0.3240576982498169
5,1.0623027086257935,-0.26669028401374817
6,1.0635204315185547,-0.2481275349855423
7,1.0506162643432617,-0.28628015518188477
8,1.048259973526001,-0.29603311419487
9,1.0496755838394165,-0.3006027638912201
10,1.0529282093048096,-0.22282050549983978
11,1.0553635358810425,-0.23184753954410553
12,1.040239691734314,-0.23635494709014893
13,1.049858570098877,-0.23917768895626068
14,1.0462974309921265,-0.2785833477973938
15,1.0353209972381592,-0.2863493263721466
16,1.0448777675628662,-0.26288917660713196
17,1.047703742980957,-0.28080716729164124
18,1.0475388765335083,-0.29625317454338074
19,1.0546510219573975,-0.1828743815422058
20,0.9934901595115662,-0.20723769068717957
21,1.0409822463989258,-0.22153931856155396
22,1.0547325611114502,-0.1447051465511322
23,1.0498994588851929,-0.14813829958438873
24,1.0492548942565918,-0.260797381401062
25,1.0639252662658691,-0.22488343715667725
26,1.059975028038025,-0.2474578619003296
27,1.0485882759094238,-0.28256991505622864
28,1.0542099475860596,-0.18656687438488007
29,1.0527466535568237,-0.13862250745296478
30,1.0475000143051147,-0.20763511955738068
31,0.9819999933242798,-0.02769487537443638
32,0.9830999970436096,-0.08803396672010422
33,0.9972000122070312,-0.0920025110244751
34,1.0123000144958496,-0.11675553023815155
35,1.049299955368042,-0.058512717485427856
36,1.0635000467300415,-0.01165996678173542
37,1.0277999639511108,-0.10702627897262573
38,1.0264999866485596,-0.015535653568804264
39,1.0299999713897705,-0.3029734790325165
