Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          TUE, APR 29 2025  21:31
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000     1      2     2           1.0000*    1  1    265.6  1000.0    26.6     1.0 26557.5
     1     1           1.0000*    1     39     39          1.0000     1  1    251.1  1000.0    25.1     1.0 25105.1
     2     2           1.0000*    1      3     3           1.0000     1  1    895.6  1000.0    89.6     1.0 89563.3
     2     2           1.0000     1     25     25          1.0000*    1  1   1038.3  1000.0   103.8     1.0103826.3
     3     3           1.0000     1      4     4           1.0000*    1  1    626.0  1000.0    62.6     1.0 62598.4
     3     3           1.0000*    1     18     18          1.0000     1  1     80.0  1000.0     8.0     1.0  8002.7
     4     4           1.0000     1      5     5           1.0000*    1  1    444.9  1000.0    44.5     1.0 44485.6
     4     4           1.0000     1     14     14          1.0000*    1  1    496.5  1000.0    49.6     1.0 49649.6
     5     5           1.0000     1      6     6           1.0000*    1  1    632.0  1000.0    63.2     1.0 63202.8
     5     5           1.0000     1      8     8           1.0000*    1  1    252.8  1000.0    25.3     1.0 25284.8
     6     6           1.0000*    1      7     7           1.0000     1  1    402.8  1000.0    40.3     1.0 40275.2
     6     6           1.0000     1     11     11          1.0000*    1  1    371.5  1000.0    37.1     1.0 37147.7
     7     7           1.0000     1      8     8           1.0000*    1  1    155.4  1000.0    15.5     1.0 15544.6
     8     8           1.0000*    1      9     9           1.0000     1  1    144.6  1000.0    14.5     1.0 14464.8
     9     9           1.0000     1     39     39          1.0000*    1  1    191.5  1000.0    19.2     1.0 19153.1
    10     10          1.0000*    1     11     11          1.0000     1  1    356.7  1000.0    35.7     1.0 35668.9
    10     10          1.0000     1     13     13          1.0000*    1  1    320.8  1000.0    32.1     1.0 32084.9
    13     13          1.0000     1     14     14          1.0000*    1  1    307.1  1000.0    30.7     1.0 30712.7
    14     14          1.0000     1     15     15          1.0000*    1  1    214.4  1000.0    21.4     1.0 21435.5
    15     15          1.0000     1     16     16          1.0000*    1  1    526.8  1000.0    52.7     1.0 52683.7
    16     16          1.0000     1     17     17          1.0000*    1  1     75.7  1000.0     7.6     1.0  7567.5
    16     16          1.0000     1     19     19          1.0000*    1  1    460.4   500.0    92.1     1.0 46038.3
    16     16          1.0000     1     21     21          1.0000*    1  1    330.8   500.0    66.2     1.0 33084.0
    16     16          1.0000*    1     24     24          1.0000     1  1    112.2   500.0    22.4     1.0 11224.3
    17     17          1.0000     1     18     18          1.0000*    1  1    223.7   500.0    44.7     1.0 22367.4
    17     17          1.0000     1     27     27          1.0000*    1  1    244.5   500.0    48.9     1.0 24450.4
    21     21          1.0000     1     22     22          1.0000*    1  1    618.8   500.0   123.8     1.0 61875.8
    22     22          1.0000     1     23     23          1.0000*    1  1     75.5   500.0    15.1     1.0  7554.6
    23     23          1.0000*    1     24     24          1.0000     1  1    353.9   500.0    70.8     1.0 35390.8
    25     25          1.0000*    1     26     26          1.0000     1  1    339.4   500.0    67.9     1.0 33935.7
    26     26          1.0000*    1     27     27          1.0000     1  1    528.6   500.0   105.7     1.0 52864.8
    26     26          1.0000     1     28     28          1.0000*    1  1    146.4   500.0    29.3     1.0 14643.3
    26     26          1.0000     1     29     29          1.0000*    1  1    197.7   500.0    39.5     1.0 19773.9
    28     28          1.0000     1     29     29          1.0000*    1  1    349.9   500.0    70.0     1.0 34987.9
