Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          TUE, APR 29 2025  21:31
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000*    1      2     2           1.0000     1  1     75.7  1000.0     7.6     1.0  7569.8
     1     1           1.0000     1     39     39          1.0000*    1  1    135.2  1000.0    13.5     1.0 13518.9
     2     2           1.0000*    1      3     3           1.0000     1  1    419.4  1000.0    41.9     1.0 41942.1
     2     2           1.0000     1     25     25          1.0000*    1  1    256.2  1000.0    25.6     1.0 25620.8
     3     3           1.0000     1      4     4           1.0000*    1  1    167.4  1000.0    16.7     1.0 16744.1
     3     3           1.0000     1     18     18          1.0000*    1  1     65.8  1000.0     6.6     1.0  6578.4
     4     4           1.0000     1      5     5           1.0000*    1  1    851.8  1000.0    85.2     1.0 85181.4
     4     4           1.0000     1     14     14          1.0000*    1  1    508.8  1000.0    50.9     1.0 50876.0
     5     5           1.0000     1      6     6           1.0000*    1  1   1129.8  1000.0   113.0     1.0112982.0
     5     5           1.0000     1      8     8           1.0000*    1  1    297.1  1000.0    29.7     1.0 29712.7
     6     6           1.0000*    1      7     7           1.0000     1  1    528.7  1000.0    52.9     1.0 52869.3
     6     6           1.0000     1     11     11          1.0000*    1  1    100.8  1000.0    10.1     1.0 10078.3
     7     7           1.0000*    1      8     8           1.0000     1  1    282.1  1000.0    28.2     1.0 28205.2
     8     8           1.0000*    1      9     9           1.0000     1  1     71.7  1000.0     7.2     1.0  7171.5
     9     9           1.0000     1     39     39          1.0000*    1  1    115.3  1000.0    11.5     1.0 11533.2
    10     10          1.0000*    1     11     11          1.0000     1  1    102.8  1000.0    10.3     1.0 10275.4
    10     10          1.0000*    1     13     13          1.0000     1  1    552.8  1000.0    55.3     1.0 55275.1
    13     13          1.0000*    1     14     14          1.0000     1  1    567.6  1000.0    56.8     1.0 56755.9
    14     14          1.0000     1     15     15          1.0000*    1  1     63.6  1000.0     6.4     1.0  6358.7
    15     15          1.0000*    1     16     16          1.0000     1  1    291.2  1000.0    29.1     1.0 29119.3
    16     16          1.0000*    1     17     17          1.0000     1  1    234.8  1000.0    23.5     1.0 23475.9
    16     16          1.0000     1     19     19          1.0000*    1  1    456.1   500.0    91.2     1.0 45606.8
    16     16          1.0000     1     21     21          1.0000*    1  1    333.1   500.0    66.6     1.0 33307.7
    16     16          1.0000*    1     24     24          1.0000     1  1     98.3   500.0    19.7     1.0  9831.9
    17     17          1.0000*    1     18     18          1.0000     1  1    219.2   500.0    43.8     1.0 21920.2
    17     17          1.0000*    1     27     27          1.0000     1  1     34.5   500.0     6.9     1.0  3452.9
    21     21          1.0000     1     22     22          1.0000*    1  1    614.4   700.0    87.8     1.0 61438.9
    22     22          1.0000     1     23     23          1.0000*    1  1     74.5   500.0    14.9     1.0  7452.9
    23     23          1.0000*    1     24     24          1.0000     1  1    354.0   500.0    70.8     1.0 35397.0
    25     25          1.0000     1     26     26          1.0000*    1  1     87.2   500.0    17.4     1.0  8720.6
    26     26          1.0000     1     27     27          1.0000*    1  1    280.7   500.0    56.1     1.0 28066.8
    26     26          1.0000     1     28     28          1.0000*    1  1    153.8   500.0    30.8     1.0 15380.0
    26     26          1.0000     1     29     29          1.0000*    1  1    205.0   500.0    41.0     1.0 20503.8
    28     28          1.0000     1     29     29          1.0000*    1  1    351.8   500.0    70.4     1.0 35179.8
